objectid,id_no,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,subspecies,subpop,event_year,source,basisofrec,catalog_no,dist_comm,island,tax_comm,legend,kingdom,phylum,class,order_,family,genus,category,latitude,longitude
2345696,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1967,,PreservedSpecimen,CANB 175162.1,"Male flowers abundant, stamens bright orange, filaments white. Seedlings brought by natives from Bundi Gap area, to plants in their.  gardens for ornamental purposes.",,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-6.00000000,145.00000000
2345697,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1973,,,L.1567271,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-6.43333300,142.83333300
2345698,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,,120914,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.53333300,151.30000000
2345699,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,,120913,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.53333300,151.30000000
2345700,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,,L.1567267,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.53333300,151.30000000
2345701,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,,L.1567266,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.53333300,151.30000000
2345705,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,PreservedSpecimen,424463,"Straight clean bole, buttressed to c. 1.5 m., spreading crown.  Bark: outer silver-grey, numerous pustules, longitudinal fissures; under pinkish, inner straw.  70 mm.  Wood: outer straw white. Leaves: discolorous, glossy dark olive green above, below sil",,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.53333000,151.30000000
2345706,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,PreservedSpecimen,411361,"Straight clean bole.  Spreading crown.  Height 20 m, bole 15 m, d.b.h. 65 cm.  Bark: outer bark silvery grey, pustular.  Leaves: glossy dark olive green above, below silvery sulphur-yellow.  Flowers: male and female pinkish green.",,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.53333000,151.30000000
2345707,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1960,,,120916,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.61666700,143.60000000
2345708,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1974,,,65508,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-5.54166700,151.30833300
2345709,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1988,,,L.3791149,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-4.40000000,139.62777800
2345710,96478935,Nothofagus resinosa,1,1,1,IUCN,2017,BGCI,,,1988,,,L.3791148,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-4.40000000,139.62777800
2474625,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,AK,PreservedSpecimen,AK163665,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-37.58333300,175.36666700
2474626,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.22180000,172.61840000
2474627,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.22100000,172.61730000
2474628,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21850000,172.61730000
2474629,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21830000,172.64010000
2474630,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21810000,172.56930000
2474631,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21690000,172.61610000
2474632,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21150000,172.58010000
2474634,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.20880000,172.59640000
2474635,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.20640000,172.59420000
2474636,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1982,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.08960000,172.66400000
2474637,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.74170000,172.81420000
2474638,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.73500000,172.82400000
2474639,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.73470000,172.77560000
2474640,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72820000,172.77110000
2474641,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72810000,172.78100000
2474642,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72770000,172.81390000
2474643,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72030000,172.81600000
2474644,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72010000,172.75340000
2474645,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72000000,172.76430000
2474646,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.72000000,172.83580000
2474647,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71280000,172.81690000
2474648,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71280000,172.82130000
2474649,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71270000,172.75870000
2474650,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71270000,172.83010000
2474651,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71260000,172.76420000
2474652,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71260000,172.83560000
2474653,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71260000,172.84110000
2474654,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.71250000,172.85100000
2474655,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.70620000,172.82120000
2474656,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.70610000,172.75860000
2474657,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.70540000,172.74980000
2474658,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69890000,172.73540000
2474659,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69880000,172.74960000
2474660,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69150000,172.73960000
2474661,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69130000,172.75500000
2474662,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69130000,172.83080000
2474663,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69120000,172.76930000
2474664,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69120000,172.83630000
2474665,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69120000,172.84070000
2474666,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69110000,172.77810000
2474667,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69110000,172.85050000
2474668,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69090000,172.85930000
2474669,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69060000,172.82090000
2474670,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69050000,172.82640000
2474671,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69030000,172.84610000
2474672,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69020000,172.85050000
2474673,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.69020000,172.85600000
2474674,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68560000,172.75050000
2474675,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68560000,172.75490000
2474676,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68550000,172.75930000
2474677,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68550000,172.76370000
2474678,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68530000,172.77360000
2474679,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68530000,172.77790000
2474680,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.68480000,172.74500000
2474681,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67870000,172.70200000
2474682,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67830000,172.74490000
2474683,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67820000,172.75030000
2474684,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67810000,172.75470000
2474685,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67810000,172.75910000
2474686,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67800000,172.76350000
2474687,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67790000,172.77340000
2474688,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67790000,172.77780000
2474689,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67780000,172.78220000
2474690,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67130000,172.70630000
2474691,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67120000,172.71180000
2474692,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67110000,172.71620000
2474693,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67090000,172.74030000
2474694,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67080000,172.74910000
2474695,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67070000,172.75460000
2474696,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67070000,172.75900000
2474697,96479196,Nothofagus truncata,1,1,1,Harry Baldwin,2017,BGCI,,,1983,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.67060000,172.76340000
