year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1978,182,37,Perciformes,Perch-likes,300060,16.104551246742,Perciformes-37
1978,182,37,Peristediidae,"Armored searobins, gurnards",400581,0.952732114324418,Peristediidae-37
1978,182,37,Phycis,"Gunnels, forkbeards",509303,6.60426788299545,Phycis-37
1978,182,37,Phycis blennoides,Greater forkbeard,601340,45.5146139398481,Phycis_blennoides-37
1978,182,37,Phycis phycis,Forkbeard,601747,46.4085752766888,Phycis_phycis-37
1978,182,37,Platichthys flesus,European flounder,601341,3.50662047564289,Platichthys_flesus-37
1978,182,37,Plectorhinchus mediterraneus,Rubberlip grunt,600398,252.146090898433,Plectorhinchus_mediterraneus-37
1978,182,37,Pleuronectiformes,Flatfishes,300061,0.96168140928638,Pleuronectiformes-37
1978,182,37,Polyprion americanus,Wreckfish,600349,173.151421426128,Polyprion_americanus-37
1978,182,37,Pomadasys incisus,Bastard grunt,605003,64.490675652,Pomadasys_incisus-37
1978,182,37,Pomatomus saltatrix,Bluefish,600364,180.72954821489,Pomatomus_saltatrix-37
1978,182,37,Prionace glauca,Blue shark,600898,15.1506768551337,Prionace_glauca-37
1978,182,37,Pteriomorphia,"Clams, cockles, arkshells",290056,133.365847503343,Pteriomorphia-37
1978,182,37,Raja,"Stingrays, skates",500108,181.144279747494,Raja-37
1978,182,37,Rajidae,Stingrays,400019,24.4942413681081,Rajidae-37
1978,182,37,Rajiformes,Skates and rays,300014,20.0771840564731,Rajiformes-37
1978,182,37,Ruditapes decussatus,Grooved carpet shell,690166,28.3038569569541,Ruditapes_decussatus-37
1978,182,37,Sarda sarda,Atlantic bonito,600115,1027.70236098818,Sarda_sarda-37
1978,182,37,Sardina pilchardus,European pilchard,601350,57591.4878838151,Sardina_pilchardus-37
1978,182,37,Sardinella,Sardinellas,501940,72.5152903844013,Sardinella-37
1978,182,37,Sardinella aurita,Round sardinella,601043,1868.91020490581,Sardinella_aurita-37
1978,182,37,Sarpa salpa,Salema,600204,141.621571265001,Sarpa_salpa-37
1978,182,37,Sciaena umbra,Brown meagre,601707,197.132419211619,Sciaena_umbra-37
1978,182,37,Sciaenidae,"Drums, croakers",400331,3.71604826143569,Sciaenidae-37
1978,182,37,Scomber,Chub mackerels,500142,9320.75900419894,Scomber-37
1978,182,37,Scomber colias,Atlantic chub mackerel,654736,727.108935211751,Scomber_colias-37
1978,182,37,Scomberesox saurus saurus,Atlantic saury,601084,0.481166444951622,Scomberesox_saurus_saurus-37
1978,182,37,Scomberomorus,Spanish mackerels,500487,31.7020656937358,Scomberomorus-37
1978,182,37,Scomber scombrus,Atlantic mackerel,600118,86.8096294333421,Scomber_scombrus-37
1978,182,37,Scombridae,"Mackerels, tunas, bonitos",400416,407.391403930802,Scombridae-37
1978,182,37,Scophthalmus maximus,Turbot,601348,1.61253517172492,Scophthalmus_maximus-37
1978,182,37,Scorpaena,Scorpionfishes,500134,134.121965003623,Scorpaena-37
1978,182,37,Scorpaena porcus,Black scorpionfish,601758,257.913697939163,Scorpaena_porcus-37
1978,182,37,Scorpaena scrofa,Red scorpionfish,601759,150.611492291468,Scorpaena_scrofa-37
1978,182,37,Scorpaenidae,"Scorpionfishes, rockfishes",400264,10.698394325605,Scorpaenidae-37
1978,182,37,Scorpaeniformes,"Scorpionfishes, flatheads",300059,1.79094428042549,Scorpaeniformes-37
1978,182,37,Scyliorhinidae,Cat/swellsharks,400010,0.12557122933985,Scyliorhinidae-37
1978,182,37,Scyliorhinus canicula,Smallspotted catshark,600845,209.814022919186,Scyliorhinus_canicula-37
1978,182,37,Scyllarides latus,Mediterranean slipper lobster,690598,45.3586747434064,Scyllarides_latus-37
1978,182,37,Sepia,Sepia cuttlefishes,590011,64.3021817322526,Sepia-37
1978,182,37,Sepia officinalis,Common cuttlefish,690085,2327.37348060708,Sepia_officinalis-37
1978,182,37,Sepiidae,Cuttlefishes,490011,3.63122317099714,Sepiidae-37
1978,182,37,Seriola dumerili,Greater amberjack,601005,2446.87770498436,Seriola_dumerili-37
1978,182,37,Serranidae,"Basses, groupers, hinds",400289,64.3113732904694,Serranidae-37
1978,182,37,Serranus,Groupers,500901,182.479958204366,Serranus-37
1978,182,37,Serranus cabrilla,Comber,601353,931.918652448823,Serranus_cabrilla-37
1978,182,37,Solea,Soles,500618,107.919233945918,Solea-37
1978,182,37,Solea solea,Common sole,600525,173.027352253029,Solea_solea-37
1978,182,37,Soleidae,Soles,400441,8.85862419133028,Soleidae-37
1978,182,37,Sparidae,"Porgies, seabreams",400330,327.783464365817,Sparidae-37
1978,182,37,Sparus aurata,Gilthead seabream,601164,468.55322441731,Sparus_aurata-37
1978,182,37,Sphyraena,"Barracudas, sennets",500372,322.200909500972,Sphyraena-37
1978,182,37,Sphyraenidae,Barracudas,400360,0.652753536333692,Sphyraenidae-37
1978,182,37,Spicara,Picarels,500679,35.3648627089309,Spicara-37
1978,182,37,Spicara smaris,Picarel,601766,1334.69352430213,Spicara_smaris-37
1978,182,37,Spondyliosoma cantharus,Black seabream,601356,96.110030265295,Spondyliosoma_cantharus-37
1978,182,37,Sprattus sprattus,European sprat,601357,0.138966079197746,Sprattus_sprattus-37
1978,182,37,Squalidae,Dogfish sharks,400013,0.146058554724665,Squalidae-37
1978,182,37,Squalus,Dogfishes,500107,93.3049109496374,Squalus-37
1978,182,37,Squalus acanthias,Piked dogfish,600139,70.0615839370494,Squalus_acanthias-37
1978,182,37,Squilla mantis,Spottail mantis squillid,690392,0.0774299361836336,Squilla_mantis-37
1978,182,37,Tetrapturus belone,Mediterranean spearfish,601823,102.464369967483,Tetrapturus_belone-37
1978,182,37,Teuthida,Squids,390002,1.62567065208798,Teuthida-37
1978,182,37,Thalassoma pavo,Ornate wrasse,602500,6.03154667644186,Thalassoma_pavo-37
1978,182,37,Thunnus thynnus,Atlantic bluefin tuna,600147,8872.97460370009,Thunnus_thynnus-37
1978,182,37,Todarodes sagittatus,European flying squid,690124,0.370038950017344,Todarodes_sagittatus-37
1978,182,37,Trachinotus ovatus,Pompano,601773,5.3854583059697,Trachinotus_ovatus-37
1978,182,37,Trachinus,Weevers,500122,10.0096997032044,Trachinus-37
1978,182,37,Trachinus draco,Greater weever,601363,172.786294748555,Trachinus_draco-37
1978,182,37,Trachurus,"Jacks, horse mackerels",500661,10179.0741407388,Trachurus-37
1978,182,37,Trachurus mediterraneus,Mediterranean horse mackerel,601278,0.0800595046590038,Trachurus_mediterraneus-37
1978,182,37,Trachurus trachurus,Atlantic horse mackerel,601365,260.175064469475,Trachurus_trachurus-37
1978,182,37,Triakidae,Houndsharks,400488,0.244207843916866,Triakidae-37
1978,182,37,Trichiurus lepturus,Largehead hairtail,601288,0.0371326384036004,Trichiurus_lepturus-37
1978,182,37,Trigla lyra,Piper gurnard,605038,2.21941440585471,Trigla_lyra-37
1978,182,37,Triglidae,"Searobins, gurnards",400266,43.9550738942118,Triglidae-37
1978,182,37,Trisopterus luscus,Pouting,601367,0.256279187565328,Trisopterus_luscus-37
1978,182,37,Trisopterus minutus,Poor cod,600481,17.5894190600583,Trisopterus_minutus-37
1978,182,37,Umbrina canariensis,Canary drum,604548,0.00873187945334576,Umbrina_canariensis-37
1978,182,37,Umbrina cirrosa,Shi drum,601306,12.831973355965,Umbrina_cirrosa-37
1978,182,37,Veneridae,Venus clams,490060,24.2875891475227,Veneridae-37
1978,182,37,Xiphias gladius,Swordfish,600226,262.358544065034,Xiphias_gladius-37
1978,182,37,Zeus faber,John dory,601370,14.520587916039,Zeus_faber-37
1979,182,27,Alepocephalus bairdii,Baird's slickhead,600230,0.00234081807218694,Alepocephalus_bairdii-27
1979,182,27,Alosa,Shads,500352,0.28250937733855,Alosa-27
1979,182,27,Alosa fallax,Twaite shad,605355,0.0056976048377251,Alosa_fallax-27
1979,182,27,Anguilla anguilla,European eel,600035,182.303835353252,Anguilla_anguilla-27
1979,182,27,Anguilliformes,"Eels, morays",300026,270.992447600842,Anguilliformes-27
1979,182,27,Aphanopus carbo,Black scabbardfish,600646,0.030299215178308,Aphanopus_carbo-27
1979,182,27,Argyrosomus regius,Meagre,600418,23.4785241571612,Argyrosomus_regius-27
1979,182,27,Aristeus antennatus,Blue and red shrimp,690051,588.707921238864,Aristeus_antennatus-27
1979,182,27,Arnoglossus laterna,Mediterranean scaldfish,600041,0.00131038063426169,Arnoglossus_laterna-27
1979,182,27,Atherinidae,Silversides,400218,0.402208900005416,Atherinidae-27
1979,182,27,Auxis rochei,Bullet tuna,600093,265.535443032481,Auxis_rochei-27
1979,182,27,Auxis thazard,Frigate tuna,600094,31.6884573964767,Auxis_thazard-27
1979,182,27,Balistes capriscus,Grey triggerfish,607327,5.55458180709426,Balistes_capriscus-27
1979,182,27,Balistidae,Triggerfishes,400445,9.04983065592299,Balistidae-27
1979,182,27,Belone belone,Garfish,600047,779.778880041293,Belone_belone-27
1979,182,27,Benthodesmus,Frostfishes,504140,1.28372801868432,Benthodesmus-27
1979,182,27,Bivalvia,Clams,290004,7.71038548181243,Bivalvia-27
1979,182,27,Boops boops,Bogue,600203,1536.15127316375,Boops_boops-27
1979,182,27,Brama brama,Atlantic pomfret,600391,6009.03935970235,Brama_brama-27
1979,182,27,Cancer pagurus,Edible crab,690119,37.9226640543586,Cancer_pagurus-27
1979,182,27,Carangidae,"Jacks, pompanos",400314,8.8116256948645,Carangidae-27
1979,182,27,Carcinus maenas,Green crab,690158,1.6208946103788e-4,Carcinus_maenas-27
1979,182,27,Cardium edule,Common edible cockle,690087,42.7584212094143,Cardium_edule-27
1979,182,27,Centrophorus granulosus,Gulper shark,600648,0.00485970165107497,Centrophorus_granulosus-27
1979,182,27,Centrophorus lusitanicus,Lowfin gulper shark,600650,0.00312802348758232,Centrophorus_lusitanicus-27
1979,182,27,Centroscymnus coelolepis,Portuguese dogfish,600662,7.637026895342e-4,Centroscymnus_coelolepis-27
1979,182,27,Centroscymnus crepidater,Longnose velvet dogfish,600663,0.0105930163204121,Centroscymnus_crepidater-27
1979,182,27,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,18.8298994859531,Cephalopoda-27
1979,182,27,Cerastoderma edule,Common cockle,690605,0.775157840763036,Cerastoderma_edule-27
1979,182,27,Chamelea gallina,Striped venus,690404,2242.29100463608,Chamelea_gallina-27
1979,182,27,Chelidonichthys cuculus,Red gurnard,600044,0.0895120419912319,Chelidonichthys_cuculus-27
1979,182,27,Chelidonichthys lucerna,Tub gurnard,601366,0.0156322949986074,Chelidonichthys_lucerna-27
1979,182,27,Chelon labrosus,Thicklip grey mullet,602499,0.0036406703994551,Chelon_labrosus-27
1979,182,27,Chimaera monstrosa,Rabbit fish,602503,0.145634539465087,Chimaera_monstrosa-27
1979,182,27,Chondrichthyes,"Sharks, rays, chimaeras",200538,24.4916014653716,Chondrichthyes-27
1979,182,27,Citharus linguatula,Spotted flounder,604943,3.38773223744998,Citharus_linguatula-27
1979,182,27,Clupea harengus,Atlantic herring,600024,5.06583294714767,Clupea_harengus-27
1979,182,27,Clupeidae,"Herrings, sardines, menhadens",400043,5.80064390839893,Clupeidae-27
1979,182,27,Clupeiformes,"Herrings, shads, anchovies",300028,20169.0746911282,Clupeiformes-27
1979,182,27,Cnidaria,"Cnidarians, coelenterates",190196,2.8972971422786302,Cnidaria-27
1979,182,27,Conger conger,European conger,600301,216.484536293631,Conger_conger-27
1979,182,27,Congridae,"Conger, garden eels",400062,8.06827563767556,Congridae-27
1979,182,27,Coris julis,Mediterranean rainbow wrasse,600058,0.0115591561044621,Coris_julis-27
1979,182,27,Coryphaena hippurus,Common dolphinfish,600006,228.962136105462,Coryphaena_hippurus-27
1979,182,27,Coryphaenoides rupestris,Roundnose grenadier,600332,5.0888109288421e-4,Coryphaenoides_rupestris-27
1979,182,27,Crangon crangon,Common shrimp,690091,12.0306418751189,Crangon_crangon-27
1979,182,27,Crangonidae,Brown shrimps,490044,91.3787211392404,Crangonidae-27
1979,182,27,Dalatias licha,Kitefin shark,600669,0.0313898641801043,Dalatias_licha-27
1979,182,27,Deania calcea,Birdbeak dogfish,600670,0.334891128616914,Deania_calcea-27
1979,182,27,Decapoda,"Crabs, lobsters, shrimps",390013,2.22349505548488,Decapoda-27
1979,182,27,Dentex,Toothed seabreams,500809,4.00152982248008,Dentex-27
1979,182,27,Dentex dentex,Common dentex,600439,288.691090368192,Dentex_dentex-27
1979,182,27,Dentex gibbosus,Pink dentex,604536,20.5087400249665,Dentex_gibbosus-27
1979,182,27,Dentex macrophthalmus,Largeeye dentex,600438,1.17532545408403,Dentex_macrophthalmus-27
1979,182,27,Dicentrarchus labrax,European seabass,600063,355.68139123007,Dicentrarchus_labrax-27
1979,182,27,Dicentrarchus punctatus,Spotted seabass,600394,0.216446387622948,Dicentrarchus_punctatus-27
1979,182,27,Dicologlossa cuneata,Wedge sole,600526,86.7772695945267,Dicologlossa_cuneata-27
1979,182,27,Diplodus,Two-toothed seabreams,500705,70.1010835275,Diplodus-27
1979,182,27,Diplodus annularis,Annular seabream,601752,0.0184613640735281,Diplodus_annularis-27
1979,182,27,Diplodus sargus sargus,White seabream,601753,29.5122996073907,Diplodus_sargus_sargus-27
1979,182,27,Diplodus vulgaris,Common twobanded seabream,601754,9.73171571880073,Diplodus_vulgaris-27
1979,182,27,Donax,Bean clams,590128,0.00678761006080423,Donax-27
1979,182,27,Dosinia,Dosinia clams,590129,0.0671823964568075,Dosinia-27
1979,182,27,Echinoidea,"Sea urchins, sea hedgehogs",290011,2.10589993468398,Echinoidea-27
1979,182,27,Elasmobranchii,"Sharks, rays, skates",200004,252.12806981776,Elasmobranchii-27
1979,182,27,Engraulis encrasicolus,European anchovy,600066,24947.3353205233,Engraulis_encrasicolus-27
1979,182,27,Ensis siliqua,Sword razor shell,690755,0.00192246244234001,Ensis_siliqua-27
1979,182,27,Epigonus telescopus,Black cardinal fish,602508,0.00375398643379568,Epigonus_telescopus-27
1979,182,27,Epinephelus marginatus,Dusky grouper,606470,800.384846817352,Epinephelus_marginatus-27
1979,182,27,Etmopterus,Lanternsharks,500642,0.933802709735002,Etmopterus-27
1979,182,27,Etmopterus spinax,Velvet belly,600687,0.310744097393262,Etmopterus_spinax-27
1979,182,27,Euthynnus alletteratus,Little tunny,600097,71.811805874973,Euthynnus_alletteratus-27
1979,182,27,Gadidae,"Cods, haddocks",400183,36.1381981533432,Gadidae-27
1979,182,27,Gadiformes,Cods,300044,8.36883001625142,Gadiformes-27
1979,182,27,Galeorhinus galeus,Tope shark,604642,16.3201654830179,Galeorhinus_galeus-27
1979,182,27,Galeus melastomus,Blackmouth catshark,600807,52.8296184313079,Galeus_melastomus-27
1979,182,27,Gastropoda,Sea snails,290006,12.0736422104735,Gastropoda-27
1979,182,27,Gempylidae,Snake mackerels,400414,0.0151921714361843,Gempylidae-27
1979,182,27,Goneplax rhomboides,Goneplax rhomboides,690896,4.73706249883801e-5,Goneplax_rhomboides-27
1979,182,27,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,1156.52024681868,Haemulidae-27
1979,182,27,Helicolenus dactylopterus,Blackbelly rosefish,600076,26.711944160908,Helicolenus_dactylopterus-27
1979,182,27,Hexanchus griseus,Bluntnose sixgill shark,600637,0.0910322874468976,Hexanchus_griseus-27
1979,182,27,Homarus gammarus,European lobster,690125,42.8463831620339,Homarus_gammarus-27
1979,182,27,Hoplostethus mediterraneus mediterraneus,Mediterranean slimehead,604964,0.0384568244086914,Hoplostethus_mediterraneus_mediterraneus-27
1979,182,27,Illex coindetii,Broadtail shortfin squid,690059,0.549848030788334,Illex_coindetii-27
1979,182,27,Isurus oxyrinchus,Shortfin mako,600752,0.0015523416913786,Isurus_oxyrinchus-27
1979,182,27,Labridae,"Wrasses, gropers, tuskfishes",400362,16.1711364415588,Labridae-27
1979,182,27,Lamna nasus,Porbeagle,600088,8.65143125427258,Lamna_nasus-27
1979,182,27,Lepidorhombus,Megrims,503124,0.420783071229621,Lepidorhombus-27
1979,182,27,Lepidorhombus boscii,Fourspot megrim,600027,7.6838654187962e-4,Lepidorhombus_boscii-27
1979,182,27,Lepidotrigla cavillone,Largescaled gurnard,601722,0.999999999999999,Lepidotrigla_cavillone-27
1979,182,27,Lichia amia,Leerfish,600692,62.52650430756,Lichia_amia-27
1979,182,27,Lithognathus mormyrus,Sand steenbras,600706,66.711592326,Lithognathus_mormyrus-27
1979,182,27,Littorina,Periwinkles,590049,84.7108706474945,Littorina-27
1979,182,27,Liza,Mullets,504212,1.5983388693967e-4,Liza-27
1979,182,27,Liza aurata,Golden grey mullet,601735,178.686385864649,Liza_aurata-27
1979,182,27,Liza ramada,Thinlip grey mullet,604583,5.35687964632391,Liza_ramada-27
1979,182,27,Lophiidae,Goosefishes,400190,11.7252936420701,Lophiidae-27
1979,182,27,Lophius,Frogfishes,500112,8062.73261501644,Lophius-27
1979,182,27,Lophius budegassa,Blackbellied angler,605094,1.83452329575764,Lophius_budegassa-27
1979,182,27,Lophius piscatorius,Angler,600716,0.042831090939523,Lophius_piscatorius-27
1979,182,27,Macrouridae,"Grenadiers, rattails",400185,2.45160011542563,Macrouridae-27
1979,182,27,Mactridae,Mactra surf clams,490063,2.3935935440055e-4,Mactridae-27
1979,182,27,Maja squinado,Spinous spider crab,690387,13.9746318196668,Maja_squinado-27
1979,182,27,Marine finfishes not identified,Finfishes,100139,79037.7548036744,Marine_finfishes_not_identified-27
1979,182,27,Marine fishes not identified,Marine fishes nei,100039,8376.85403202916,Marine_fishes_not_identified-27
1979,182,27,Marine groundfishes not identified,Groundfishes,100239,503.787573975405,Marine_groundfishes_not_identified-27
1979,182,27,Marine pelagic fishes not identified,Pelagic fishes,100339,22418.8456299531,Marine_pelagic_fishes_not_identified-27
1979,182,27,Melanogrammus aeglefinus,Haddock,601381,657.710161664438,Melanogrammus_aeglefinus-27
1979,182,27,Melicertus kerathurus,Caramote prawn,690070,0.258976241409499,Melicertus_kerathurus-27
1979,182,27,Merlangius merlangus,Whiting,600029,17.4549205546248,Merlangius_merlangus-27
1979,182,27,Merluccius merluccius,European hake,600030,141742.308228852,Merluccius_merluccius-27
1979,182,27,Microchirus variegatus,Thickback sole,600032,0.00159219798633887,Microchirus_variegatus-27
1979,182,27,Micromesistius poutassou,Blue whiting,600031,1017.92151736936,Micromesistius_poutassou-27
1979,182,27,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,12543.572348547,Miscellaneous_aquatic_invertebrates-27
1979,182,27,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,456.689567834993,Miscellaneous_marine_crustaceans-27
1979,182,27,Mola mola,Ocean sunfish,601732,0.290004755557363,Mola_mola-27
1979,182,27,Mollusca,"Clams, seasnails, squids, octopuses",190195,363.510043127283,Mollusca-27
1979,182,27,Molva molva,Ling,600033,1333.46365721864,Molva_molva-27
1979,182,27,Moridae,"Codlings, moras",400180,0.00946007218297411,Moridae-27
1979,182,27,Mugil cephalus,Flathead grey mullet,600785,0.0211697917837483,Mugil_cephalus-27
1979,182,27,Mugilidae,"Mullets, grey mullets",400359,233.192138948922,Mugilidae-27
1979,182,27,Mullidae,Goatfishes,400332,7.00095257911863,Mullidae-27
1979,182,27,Mullus,Atlantic goatfishes,500143,2.17156571862618,Mullus-27
1979,182,27,Mullus barbatus barbatus,Red mullet,600790,121.941341496914,Mullus_barbatus_barbatus-27
1979,182,27,Mullus surmuletus,Surmullet,601327,154.61809028725,Mullus_surmuletus-27
1979,182,27,Myliobatis aquila,Common eagleray,604330,0.0582054486168823,Myliobatis_aquila-27
1979,182,27,Mytilus edulis,Blue mussel,690053,68427.5073318703,Mytilus_edulis-27
1979,182,27,Naucrates ductor,Pilotfish,600998,0.00279693341293154,Naucrates_ductor-27
1979,182,27,Nephrops norvegicus,Norway lobster,690273,1270.62588913655,Nephrops_norvegicus-27
1979,182,27,Oblada melanura,Saddled seabream,600850,7.25787971088926,Oblada_melanura-27
1979,182,27,Octopoda,"Octopuses, argonauts",390007,6466.69193038891,Octopoda-27
1979,182,27,Octopus vulgaris,Common octopus,690088,804.896123262096,Octopus_vulgaris-27
1979,182,27,Ommastrephidae,Arrow squids,490004,1.92426835254616,Ommastrephidae-27
