ANO,MES,PROVINCIA,RAMA,REXIME,AFILIACIONS
2018,Decembro,Pontevedra,Construción,Réxime de autónomos,8552
2018,Decembro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,53600
2018,Decembro,Pontevedra,Industria e enerxía,Réxime de autónomos,4744
2018,Decembro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,243
2018,Decembro,Pontevedra,Non clasificados,Réxime de autónomos,0
2018,Decembro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,162067
2018,Decembro,Pontevedra,Resto de servizos,Réxime de autónomos,41631
2018,Decembro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2186
2018,Decembro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,465
2018,Decembro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15764
2018,Decembro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,6724
2018,Febreiro,A Coruña,Agrario,Agrario,1833
2018,Febreiro,A Coruña,Mar,Mar,5954
2018,Febreiro,A Coruña,R. especial empregados fogar,R. especial empregados fogar,11628
2018,Febreiro,Lugo,Agrario,Agrario,1852
2018,Febreiro,Lugo,Mar,Mar,1485
2018,Febreiro,Lugo,R. especial empregados fogar,R. especial empregados fogar,3542
2018,Febreiro,Ourense,Agrario,Agrario,331
2018,Febreiro,Ourense,Mar,Mar,0
2018,Febreiro,Ourense,R. especial empregados fogar,R. especial empregados fogar,3268
2018,Febreiro,Pontevedra,Agrario,Agrario,1316
2018,Febreiro,Pontevedra,Mar,Mar,13281
2018,Febreiro,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8801
2018,Febreiro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,535
2018,Febreiro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,252
2018,Febreiro,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2008
2018,Febreiro,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,10901
2018,Febreiro,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,22688
2018,Febreiro,A Coruña,Construción,Réxime de autónomos,11038
2018,Febreiro,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49922
2018,Febreiro,A Coruña,Industria e enerxía,Réxime de autónomos,5214
2018,Febreiro,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,321
2018,Febreiro,A Coruña,Non clasificados,Réxime de autónomos,0
2018,Febreiro,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,217371
2018,Febreiro,A Coruña,Resto de servizos,Réxime de autónomos,48814
2018,Febreiro,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2448
2018,Febreiro,A Coruña,Servizos de aloxamento,Réxime de autónomos,612
2018,Febreiro,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,18370
2018,Febreiro,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,9114
2018,Febreiro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,84
2018,Febreiro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,66
2018,Febreiro,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1365
2018,Febreiro,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,11789
2018,Febreiro,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4957
2018,Febreiro,Lugo,Construción,Réxime de autónomos,3753
2018,Febreiro,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,10839
2018,Febreiro,Lugo,Industria e enerxía,Réxime de autónomos,2137
2018,Febreiro,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,162
2018,Febreiro,Lugo,Non clasificados,Réxime de autónomos,0
2018,Febreiro,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,53562
2018,Febreiro,Lugo,Resto de servizos,Réxime de autónomos,14516
2018,Febreiro,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1011
2018,Febreiro,Lugo,Servizos de aloxamento,Réxime de autónomos,235
2018,Febreiro,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,5076
2018,Febreiro,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2511
2018,Febreiro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,59
2018,Febreiro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,48
2018,Febreiro,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1463
2018,Febreiro,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,3075
2018,Febreiro,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4890
2018,Febreiro,Ourense,Construción,Réxime de autónomos,3773
2018,Febreiro,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13020
2018,Febreiro,Ourense,Industria e enerxía,Réxime de autónomos,2502
2018,Febreiro,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,154
2018,Febreiro,Ourense,Non clasificados,Réxime de autónomos,0
2018,Febreiro,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,47736
2018,Febreiro,Ourense,Resto de servizos,Réxime de autónomos,12780
2018,Febreiro,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,640
2018,Febreiro,Ourense,Servizos de aloxamento,Réxime de autónomos,107
2018,Febreiro,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4539
2018,Febreiro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2613
2018,Febreiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,530
2018,Febreiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,230
2018,Febreiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1333
2018,Febreiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,4677
2018,Febreiro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,14677
2018,Febreiro,Pontevedra,Construción,Réxime de autónomos,8587
2018,Febreiro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,53334
2018,Febreiro,Pontevedra,Industria e enerxía,Réxime de autónomos,4983
2018,Febreiro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,256
2018,Febreiro,Pontevedra,Non clasificados,Réxime de autónomos,0
2018,Febreiro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,161084
2018,Febreiro,Pontevedra,Resto de servizos,Réxime de autónomos,40969
2018,Febreiro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2096
2018,Febreiro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,436
2018,Febreiro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,14595
2018,Febreiro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,6668
2018,Marzo,A Coruña,Agrario,Agrario,1835
2018,Marzo,A Coruña,Mar,Mar,6182
2018,Marzo,A Coruña,R. especial empregados fogar,R. especial empregados fogar,11716
2018,Marzo,Lugo,Agrario,Agrario,1798
2018,Marzo,Lugo,Mar,Mar,1577
2018,Marzo,Lugo,R. especial empregados fogar,R. especial empregados fogar,3546
2018,Marzo,Ourense,Agrario,Agrario,343
2018,Marzo,Ourense,Mar,Mar,0
2018,Marzo,Ourense,R. especial empregados fogar,R. especial empregados fogar,3264
2018,Marzo,Pontevedra,Agrario,Agrario,1222
2018,Marzo,Pontevedra,Mar,Mar,13524
2018,Marzo,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8837
2018,Marzo,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,567
2018,Marzo,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,268
2018,Marzo,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2063
2018,Marzo,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,10853
2018,Marzo,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,22571
2018,Marzo,A Coruña,Construción,Réxime de autónomos,11069
2018,Marzo,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49574
2018,Marzo,A Coruña,Industria e enerxía,Réxime de autónomos,5195
2018,Marzo,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,316
2018,Marzo,A Coruña,Non clasificados,Réxime de autónomos,0
2018,Marzo,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,219766
2018,Marzo,A Coruña,Resto de servizos,Réxime de autónomos,49079
2018,Marzo,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2817
2018,Marzo,A Coruña,Servizos de aloxamento,Réxime de autónomos,643
2018,Marzo,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,19259
2018,Marzo,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,9184
2018,Marzo,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,93
2018,Marzo,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,68
2018,Marzo,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1376
2018,Marzo,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,11745
2018,Marzo,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4994
2018,Marzo,Lugo,Construción,Réxime de autónomos,3764
2018,Marzo,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,10882
2018,Marzo,Lugo,Industria e enerxía,Réxime de autónomos,2130
2018,Marzo,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,155
2018,Marzo,Lugo,Non clasificados,Réxime de autónomos,0
2018,Marzo,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,53917
2018,Marzo,Lugo,Resto de servizos,Réxime de autónomos,14606
2018,Marzo,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1307
2018,Marzo,Lugo,Servizos de aloxamento,Réxime de autónomos,256
2018,Marzo,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,5526
2018,Marzo,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2540
2018,Marzo,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,74
2018,Marzo,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,52
2018,Marzo,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1431
2018,Marzo,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,3071
2018,Marzo,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4862
2018,Marzo,Ourense,Construción,Réxime de autónomos,3778
2018,Marzo,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13075
2018,Marzo,Ourense,Industria e enerxía,Réxime de autónomos,2497
2018,Marzo,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,151
2018,Marzo,Ourense,Non clasificados,Réxime de autónomos,0
2018,Marzo,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,48014
2018,Marzo,Ourense,Resto de servizos,Réxime de autónomos,12815
2018,Marzo,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,714
2018,Marzo,Ourense,Servizos de aloxamento,Réxime de autónomos,109
2018,Marzo,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4636
2018,Marzo,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2627
2018,Marzo,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,610
2018,Marzo,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,237
2018,Marzo,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1378
2018,Marzo,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,4665
2018,Marzo,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,14498
2018,Marzo,Pontevedra,Construción,Réxime de autónomos,8613
2018,Marzo,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,52969
2018,Marzo,Pontevedra,Industria e enerxía,Réxime de autónomos,5007
2018,Marzo,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,254
2018,Marzo,Pontevedra,Non clasificados,Réxime de autónomos,0
2018,Marzo,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,160869
2018,Marzo,Pontevedra,Resto de servizos,Réxime de autónomos,41270
2018,Marzo,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2891
2018,Marzo,Pontevedra,Servizos de aloxamento,Réxime de autónomos,463
2018,Marzo,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15730
2018,Marzo,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,6795
2018,Abril,A Coruña,Agrario,Agrario,1870
2018,Abril,A Coruña,Mar,Mar,5813
2018,Abril,A Coruña,R. especial empregados fogar,R. especial empregados fogar,11647
2018,Abril,Lugo,Agrario,Agrario,1813
2018,Abril,Lugo,Mar,Mar,1530
2018,Abril,Lugo,R. especial empregados fogar,R. especial empregados fogar,3547
2018,Abril,Ourense,Agrario,Agrario,335
2018,Abril,Ourense,Mar,Mar,0
2018,Abril,Ourense,R. especial empregados fogar,R. especial empregados fogar,3280
2018,Abril,Pontevedra,Agrario,Agrario,1205
2018,Abril,Pontevedra,Mar,Mar,13516
2018,Abril,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8812
2018,Abril,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,568
2018,Abril,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,271
2018,Abril,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2100
2018,Abril,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,10815
2018,Abril,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,22805
2018,Abril,A Coruña,Construción,Réxime de autónomos,11080
2018,Abril,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49884
2018,Abril,A Coruña,Industria e enerxía,Réxime de autónomos,5195
2018,Abril,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,311
2018,Abril,A Coruña,Non clasificados,Réxime de autónomos,0
2018,Abril,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,219195
2018,Abril,A Coruña,Resto de servizos,Réxime de autónomos,49105
