"year","Galician_name","FAOcode","total_kg","total_euros","Scientific_name","English_name","Family","Order.or.higher.taxa"
2012,"Golfo","UDP",106886,80213.27,"Undaria pinnatifida","Wakame","ALARIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2012,"Lagosta","SLO",601.65,21182.52,"Palinurus elephas","Common spiny lobster","PALINURIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2012,"Lamprea de mar","LAU",14.75,117.18,"Petromyzon marinus","Sea lamprey","PETROMYZONTIDAE","PETROMYZONTIFORMES"
2012,"Lapas","LPZ",274.2,762.6,"Patella spp","Limpets NEI","PATELLIDAE","GASTROPODA"
2012,"Leituga de mar","SWG",5240,4422,"Chlorophyceae","Green seaweeds","","CHLOROPHYTA (CHLOROPHYCEAE)"
2012,"Linguado","SOL",193572.81,2710987.04999999,"Solea solea","Common sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Lirio","WHB",5898932.25,5508550.44,"Micromesistius poutassou","Blue whiting(=Poutassou)","GADIDAE","GADIFORMES"
2012,"Longueirón","EQI",87581.68,547539.19,"Ensis siliqua","Sword razor shell","PHARIDAE","BIVALVIA"
2012,"Longueirón vello","RAE",478,2664,"Solen marginatus","European razor clam","SOLENIDAE","BIVALVIA"
2012,"Lumbrigante","LBE",4850.41,99799.69,"Homarus gammarus","European lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2012,"Lura","SQR",482310.779999999,2834243.72,"Loligo vulgaris","European squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2012,"Maragota","USB",280599.38,605775.610000001,"Labrus bergylta","Ballan wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2012,"Marlíns","BXQ",155,562.4,"Makaira spp","Marlins NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)"
2012,"Marraxo azul","SMA",313920.36,1474967.51,"Isurus oxyrinchus","Shortfin mako","LAMNIDAE","LAMNIFORMES"
2012,"Marraxo sardiñeiro","POR",40.05,100.28,"Lamna nasus","Porbeagle","LAMNIDAE","LAMNIFORMES"
2012,"Maruca","LIN",587416.1,1063287.54,"Molva molva","Ling","LOTIDAE","GADIFORMES"
2012,"Melga","DGS",3896.9,2019.8,"Squalus acanthias","Picked dogfish","SQUALIDAE","SQUALIFORMES"
2012,"Melgacho","SYC",504668,442817.240000001,"Scyliorhinus canicula","Small-spotted catshark","SCYLIORHINIDAE","CARCHARHINIFORMES"
2012,"Melgas","DGX",1694,3221.54,"Squalidae","Dogfish sharks NEI","SQUALIDAE","SQUALIFORMES"
2012,"Melva","BLT",1767233.3,1779016.2,"Auxis rochei","Bullet tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Mendo limón","LEM",939175,2805055.34,"Microstomus kitt","Lemon sole","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Merlán","WHG",44376.5,53797.72,"Merlangius merlangus","Whiting","GADIDAE","GADIFORMES"
2012,"Mero","WRF",213974.55,2743293.95,"Polyprion americanus","Wreckfish","POLYPRIONIDAE","ACROPOMATIFORMES"
2012,"Mexilla","MSM",89489.98,81804.86,"Mytilus galloprovincialis","Mediterranean mussel","MYTILIDAE","BIVALVIA"
2012,"Miñoca","NER",32.82,609,"Hediste diversicolor","Ragworm","NEREIDIDAE","ANELLIDA (POLYCHAETA)"
2012,"Miñoca de area","ARM",39.69,565.69,"Arenicola marina","Lugworm","ARENICOLIDAE","ANELLIDA (POLYCHAETA)"
2012,"Miñoca de tubo","DIN",967.34,23747.34,"Diopatra neapolitana","","ONUPHIDAE","ANELLIDA (POLYCHAETA)"
2012,"Morea","MMH",30,55.3,"Muraena helena","Mediterranean moray","MURAENIDAE","ANGUILLIFORMES"
2012,"Muxos","MUL",55838.23,37876.23,"Mugilidae","Mullets NEI","MUGILIDAE","MUGILIFORMES"
2012,"Navalla","EQE",344028.6,2307539.26,"Ensis ensis","Pod razor shell","PHARIDAE","BIVALVIA"
2012,"Nécora","LIO",116236.03,1601667.5,"Necora puber","Velvet swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2012,"Ollomol","SBR",177531.53,2490180.13,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES"
2012,"Ortiguilla de mar","NOW",3560.88,25337.16,"Anemonia sulcata","Snakelocks anemone","ACTINIIDAE","CNIDARIA (ANTHOZOA) HEXACORALLIA"
2012,"Ostra plana","OYF",52639.78,261816.81,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA"
2012,"Ostra rizada","OYG",52177.95,55021.38,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA"
2012,"Ourizo","URM",702128.25,2056875.02,"Paracentrotus lividus","Stony sea urchin","PARECHINIDAE","ECHINODERMATA (ECHINOIDEA)"
2012,"Ovas de Maruca","LI0",914,5484,NA,NA,NA,NA
2012,"Ovas de pescada","HK0",119355.77,356918.390000001,NA,NA,NA,NA
2012,"Pampos","POX",5576.3,26382.57,"Trachinotus spp","Pompanos NEI","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2012,"Pancho bicudo","SBA",743873.3,2325365.77,"Pagellus acarne","Axillary seabream","SPARIDAE","ACANTHURIFORMES"
2012,"Patulate","IOD",3501.9,3701.5,"Polybius depurator","Blue-leg swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2012,"Peixe cinta","CBC",8.5,8.5,"Cepola macrophthalma","Red bandfish","CEPOLIDAE","ACANTHURIFORMES"
2012,"Peixe espada","SWO",677434,4428678.43,"Xiphias gladius","Swordfish","XIPHIIDAE","CARANGIFORMES (MENOIDEI)"
2012,"Peixe pau","BLI",86722.55,211976.29,"Molva dypterygia","Blue ling","LOTIDAE","GADIFORMES"
2012,"Peixe porco","TRG",5054.71,13164.51,"Balistes capriscus","Grey triggerfish","BALISTIDAE","TETRAODONTIFORMES"
2012,"Peixe sabre","LHT",36321.85,80442.8,"Trichiurus lepturus","Largehead hairtail","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Peixe sabre negro","BSF",3295,9234.17,"Aphanopus carbo","Black scabbardfish","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Peixe sabre prateado","SFS",35391.5,51763.5,"Lepidopus caudatus","Silver scabbardfish","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Peixe sapo","ANK",6143713.98,29838726.86,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES"
2012,"Peixes mariños nep","MZZ",352352.98,575497.150000002,"Actinopterygii","Marine fishes NEI","","PISCES MISCELLANEA"
2012,"Peneira","HLT",28,560,"Haliotis tuberculata","Tuberculate abalone","HALIOTIDAE","GASTROPODA"
2012,"Percebe","PCB",339172.26,7355992.06,"Pollicipes pollicipes","Barnacle","POLLICIPEDIDAE","CIRRIPEDIA (THORACICA)"
2012,"Pescada","HKE",21676175.84,80354319.41,"Merluccius merluccius","European hake","MERLUCCIIDAE","GADIFORMES"
2012,"Pescada do Senegal","HKM",2070,2078.1,"Merluccius senegalensis","Senegalese hake","MERLUCCIIDAE","GADIFORMES"
2012,"Piardas","SIL",89926.3,116647.48,"Atherinidae","Silversides(=Sand smelts) NEI","ATHERINIDAE","ATHERINIFORMES"
2012,"Polbo","OCC",2330841.26,13195442.75,"Octopus vulgaris","Common octopus","OCTOPODIDAE","CEPHALOPODA (OCTOPODS)"
2012,"Polbo cabezón","EOI",1232452.82,1818441.75,"Eledone cirrhosa","Horned octopus","ELEDONIDAE","CEPHALOPODA (OCTOPODS)"
2012,"Pota común","SQM",143909.75,345374.35,"Illex coindetii","Broadtail shortfin squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2012,"Pota pequena","TDQ",7235141.2,12682368.92,"Todaropsis eblanae","Lesser flying squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2012,"Pota voadora","SQI",1972454.73,3448765.34,"Illex illecebrosus","Northern shortfin squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2012,"Prago","RPG",18195.19,203537.24,"Pagrus pagrus","Red porgy","SPARIDAE","ACANTHURIFORMES"
2012,"Puntilla pequena","OUM",24331.15,131513.15,"Alloteuthis media","Midsize squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2012,"Quenlla","BSH",1951040,3194213.59,"Prionace glauca","Blue shark","CARCHARHINIDAE","CARCHARHINIFORMES"
2012,"Rabioso","GKL",9600,7680,"Glycymeris glycymeris","Common European bittersweet","GLYCYMERIDIDAE","BIVALVIA"
2012,"Raia cravuda","RJC",21981.5,41000.92,"Raja clavata","Thornback ray","RAJIDAE","RAJIFORMES"
2012,"Raia de pintas","RJM",3200,7708.13,"Raja montagui","Spotted ray","RAJIDAE","RAJIFORMES"
2012,"Raia santiaguesa","RJN",211843,530540.6,"Leucoraja naevus","Cuckoo ray","RAJIDAE","RAJIFORMES"
2012,"Raias","SKA",1217901.42,2216232.68,"Raja spp","Raja rays NEI","RAJIDAE","RAJIFORMES"
2012,"Rapantes","LEZ",6965338.23,28643064.27,"Lepidorhombus spp","Megrims NEI","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Rapapelos de Kessler","RKZ",3068,8405.95,"Arnoglossus grohmanni","Scaldback","BOTHIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Rapapelos de ollos grandes","OUB",14.95,40.76,"Bothus podas","Wide-eyed flounder","BOTHIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Rei","USI",22092.1,136563.51,"Labrus mixtus","Cuckoo wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2012,"Reloxo prateado","HPR",1180.1,2371.28,"Hoplostethus mediterraneus","Mediterranean slimehead","TRACHICHTHYIDAE","TRACHICHTHYIFORMES"
2012,"Ripia","CET",13988.65,97932.55,"Dicologlossa cuneata","Wedge sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Robaliza","BSS",220848.41,2802986.7,"Dicentrarchus labrax","European seabass","MORONIDAE","ACANTHURIFORMES"
2012,"Rodaballo","TUR",67988.7800000002,1034023.65,"Scophthalmus maximus","Turbot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Rosada do Cabo","KCP",33,170.28,"Genypterus capensis","Kingklip","OPHIDIIDAE","OPHIDIIFORMES"
2012,"Saboga","SLM",374967,155268.83,"Sarpa salpa","Salema","SPARIDAE","ACANTHURIFORMES"
2012,"Salema","TSD",40,81.81,"Alosa fallax","Twaite shad","ALOSIDAE","CLUPEIFORMES"
2012,"Salmonete de lama","MUT",120176.82,751841.43,"Mullus barbatus","Red mullet","MULLIDAE","SYNGNATHIFORMES"
2012,"Salmonete de rocha","MUR",207913,1749065.2,"Mullus surmuletus","Surmullet","MULLIDAE","SYNGNATHIFORMES"
2012,"Sanmartiño","JOD",959906.640000002,5860155.83999998,"Zeus faber","John dory","ZEIDAE","ZEIFORMES"
2012,"Santiaguiño","SCY",840.02,38333.48,"Scyllarus arctus","Lesser slipper lobster","SCYLLARIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2012,"Sardiña","PIL",8308170.84,14733190.69,"Sardina pilchardus","European pilchard(=Sardine)","ALOSIDAE","CLUPEIFORMES"
2012,"Sargo común","SWA",449390.89,2211263.68,"Diplodus sargus","White seabream","SPARIDAE","ACANTHURIFORMES"
2012,"Serra","SNK",9598.5,11566.26,"Leionura atun","Snoek","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Serrán cabra","CBR",307819,717444.319999999,"Serranus cabrilla","Comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2012,"Serrán riscado","SRK",4920.25,10875.42,"Serranus scriba","Painted comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2012,"Solla","FLE",45000.7,137975.31,"Platichthys flesus","European flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Sollo rei","APU",37.3,371.95,"Acipenser sturio","Sturgeon","ACIPENSERIDAE","ACIPENSERIFORMES"
2012,"Tapa","ZGP",148.15,645.87,"Zeugopterus punctatus","Topknot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2012,"Tomás","EPI",2984.95,4318.72,"Epigonus telescopus","Black cardinal fish","EPIGONIDAE","ACROPOMATIFORMES"
2012,"Veleiro do indo-pacífico","SFA",211,618.9,"Istiophorus platypterus","Indo-Pacific sailfish","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)"
2012,"Vello","YFC",3663.25,1359.02,"Symphodus cinereus","Grey wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2012,"Vieira","SCE",99525,406259.21,"Pecten maximus","Great Atlantic scallop","PECTINIDAE","BIVALVIA"
2012,"Volandeira","QSC",209839.95,502288.2,"Aequipecten opercularis","Queen scallop","PECTINIDAE","BIVALVIA"
2012,"Xarda","MAC",4739623.48,4868839.31,"Scomber scombrus","Atlantic mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Xarda pintada","MAS",18276242.35,15602280.86,"Scomber japonicus","Pacific chub mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2012,"Xuliana","MON",521252.35,2591787.8,"Lophius piscatorius","Angler(=Monk)","LOPHIIDAE","LOPHIIFORMES"
2012,"Xurelo","HOM",15441806.13,15435916.32,"Trachurus trachurus","Atlantic horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2012,"Xurelo do mediterráneo","HMM",66630.1,296812.02,"Trachurus mediterraneus","Mediterranean horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2012,"Xurelo negro","JAA",342548.75,172319.06,"Trachurus picturatus","Blue jack mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2012,"Zamborca","ASD",368.65,542.91,"Alosa alosa","Allis shad","ALOSIDAE","CLUPEIFORMES"
2011,"Abadexo","POL",370054.880000001,1859129.52,"Pollachius pollachius","Pollack","GADIDAE","GADIFORMES"
2011,"Acedía","SOS",75257.3899999999,425267.54,"Pegusa lascaris","Sand sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2011,"Agulla","GAR",71982.6,98942.01,"Belone belone","Garfish","BELONIDAE","BELONIFORMES"
2011,"Alcrique","SAU",164593,146895.73,"Scomberesox saurus","Atlantic saury","SCOMBERESOCIDAE","BELONIFORMES"
2011,"Ameixa babosa","CTS",1182857.33,14501889.53,NA,NA,NA,NA
2011,"Ameixa bicuda","VNA",9048.45,35755.88,"Polititapes aureus","Golden carpet shell","VENERIDAE","BIVALVIA"
2011,"Ameixa fina","CTG",773323.09,15018743.21,"Ruditapes decussatus","Grooved carpet shell","VENERIDAE","BIVALVIA"
2011,"Ameixa rubia","VNR",455934.16,3844731.14,"Polititapes rhomboides","Banded carpet shell","VENERIDAE","BIVALVIA"
2011,"Ameixa xaponesa","CLJ",2158058.02,12958282.99,"Ruditapes philippinarum","Japanese carpet shell","VENERIDAE","BIVALVIA"
2011,"Anguilas","ELX",31982.35,307160.79,"Anguilla spp","River eels NEI","ANGUILLIDAE","ANGUILLIFORMES"
2011,"Arenque do atlántico","HER",1,0.5,"Clupea harengus","Atlantic herring","CLUPEIDAE","CLUPEIFORMES"
2011,"Argazo","LAZ",45661,22067.23,"Laminariaceae","Kelps NEI","LAMINARIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2011,"Argazo bravo","LA5",1900,1415,NA,NA,NA,NA
2011,"Atún amarelo","YFT",21283,77649.43,"Thunnus albacares","Yellowfin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Atún patudo","BET",24243,135308.96,"Thunnus obesus","Bigeye tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Atúns","TUS",28546.5,134020.43,"Thunnus spp","True tunas NEI","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Bacallao","COD",61011.35,156731.69,"Gadus morhua","Atlantic cod","GADIDAE","GADIFORMES"
2011,"Bacoreta","LTA",86065.05,184802.45,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Barbada de area","GGD",1077232.1,3567395.52999999,"Gaidropsarus mediterraneus","Shore rockling","GAIDROPSARIDAE","GADIFORMES"
2011,"Berberecho","COC",3314966.1,16442211.25,"Cerastoderma edule","Common edible cockle","CARDIIDAE","BIVALVIA"
2011,"Bertorella brava","RIB",21734.5,42787.49,"Mora moro","Common mora","MORIDAE","GADIFORMES"
2011,"Bertorella de lama","GFB",678618.19,2076373.47,"Phycis blennoides","Greater forkbeard","PHYCIDAE","GADIFORMES"
2011,"Bertorella de rocha","FOR",2157393,5654109.22,"Phycis phycis","Forkbeard","PHYCIDAE","GADIFORMES"
2011,"Bocarte","ANE",560486.33,1997405.8,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES"
2011,"Boga","BOG",4929952.2,2734960.08,"Boops boops","Bogue","SPARIDAE","ACANTHURIFORMES"
2011,"Boi","CRE",6100.9,38128.69,"Cancer pagurus","Edible crab","CANCRIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2011,"Bolos","SAN",44384,60145.21,"Ammodytes spp","Sandeels(=Sandlances) NEI","AMMODYTIDAE","LABRIFORMES (URANOSCOPOIDEI)"
2011,"Bonito alistado","SKJ",99088.25,164840.69,"Katsuwonus pelamis","Skipjack tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Bonito do Atlántico","BON",271245.1,587641.98,"Sarda sarda","Atlantic bonito","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Bonito do norte","ALB",1610693.82,8055741.9,"Thunnus alalunga","Albacore","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Breca","PAC",22768.15,92510.1199999999,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES"
2011,"Brosme","USK",540,2211.6,"Brosme brosme","Tusk(=Cusk)","LOTIDAE","GADIFORMES"
2011,"Burro","HAD",153980,209168.29,"Melanogrammus aeglefinus","Haddock","GADIDAE","GADIFORMES"
2011,"Cabra de altura","BRF",3317756.25,13421825.77,"Helicolenus dactylopterus","Blackbelly rosefish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2011,"Cadelucha","DXL",14497.34,432353.36,"Donax trunculus","Truncate donax","DONACIDAE","BIVALVIA"
2011,"Camarón común","CPR",90710.7299999999,2465473.76,"Palaemon serratus","Common prawn","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA"
2011,"Camarón de poza","PNQ",559,1877.9,"Palaemon elegans","Rockpool prawn","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA"
2011,"Cangrexo común","CRG",5822,2911,"Carcinus maenas","Green crab","CARCINIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2011,"Cangrexo real","KEF",155.05,192.46,"Chaceon affinis","Deep-sea red crab","GERYONIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2011,"Carabineiro","SSH",583,13934.42,"Aristaeopsis edwardsiana","Scarlet shrimp","ARISTEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2011,"Caramuxo","PEE",1226.5,3164.62,"Littorina littorea","Common periwinkle","LITTORINIDAE","GASTROPODA"
2011,"Carneiro","VEV",76423.19,342708.67,"Venus verrucosa","Warty venus","VENERIDAE","BIVALVIA"
2011,"Castañeta","POA",12728541.39,24525143.39,"Brama brama","Atlantic pomfret","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Castañeta macho","BYS",99340.35,406280.61,"Beryx splendens","Splendid alfonsino","BERYCIDAE","BERYCIFORMES"
2011,"Castañeta vermella","BXD",115005.67,1163802.13,"Beryx decadactylus","Alfonsino","BERYCIDAE","BERYCIFORMES"
2011,"Cazón","GAG",81548.3500000001,63811.67,"Galeorhinus galeus","Tope shark","TRIAKIDAE","CARCHARHINIFORMES"
2011,"Cazón liso","SMD",17917.85,28340.07,"Mustelus mustelus","Smooth-hound","TRIAKIDAE","CARCHARHINIFORMES"
2011,"Centola","SCR",276412.76,3102975.79999999,"Maja squinado","Spinous spider crab","MAJIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2011,"Chaparella","CTB",17292.98,18535.95,"Diplodus vulgaris","Common two-banded seabream","SPARIDAE","ACANTHURIFORMES"
2011,"Chirla","SVE",0.75,1.88,"Chamelea gallina","Striped venus","VENERIDAE","BIVALVIA"
2011,"Choco","CTC",609855.79,2934452.23,"Sepia officinalis","Common cuttlefish","SEPIIDAE","CEPHALOPODA (CUTTLEFISHES)"
2011,"Chopiño","CTR",9350.45,51236.71,"Sepiola rondeletii","Dwarf bobtail squid","SEPIOLIDAE","CEPHALOPODA (CUTTLEFISHES)"
2011,"Choquiño","EJE",3045.71,8987.79,"Sepia elegans","Elegant cuttlefish","SEPIIDAE","CEPHALOPODA (CUTTLEFISHES)"
2011,"Choquiño picudo","IAR",2,24,"Sepia orbignyana","Pink cuttlefish","SEPIIDAE","CEPHALOPODA (CUTTLEFISHES)"
2011,"Choupa","BRB",328738.53,664316.81,"Spondyliosoma cantharus","Black seabream","SPARIDAE","ACANTHURIFORMES"
2011,"Cigala","NEP",408825.08,5192033.59,"Nephrops norvegicus","Norway lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2011,"Cochinilla","OIL",111275.5,261701.68,"Ruvettus pretiosus","Oilfish","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Congro","COE",6172578.39,10773515.64,"Conger conger","European conger","CONGRIDAE","ANGUILLIFORMES"
2011,"Conguito","ICC",19363.4,21797.01,"Polybius corrugatus","Wrinkled swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2011,"Coreano","WIT",3012326.3,8123153.39,"Glyptocephalus cynoglossus","Witch flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2011,"Cornicha","ULO",6126.83,32508.24,"Spisula solida","Solid surf clam","MACTRIDAE","BIVALVIA"
2011,"Corno","KRJ",4921.1,7985.3,"Charonia lampas","Knobbed triton","CHARONIIDAE","GASTROPODA"
2011,"Correa","HLZ",2515,1760.5,"Himanthalia elongata","Sea thong","HIMANTHALIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2011,"Corvina real","MGR",3743.25,15074.95,"Argyrosomus regius","Meagre","SCIAENIDAE","ACANTHURIFORMES"
2011,"Curuxo","BLL",30728.11,384135.83,"Scophthalmus rhombus","Brill","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2011,"Dentón","DEC",90701.98,142275.88,"Dentex dentex","Common dentex","SPARIDAE","ACANTHURIFORMES"
2011,"Dentón ollón","DEL",814,3247.42,"Dentex macrophthalmus","Large-eye dentex","SPARIDAE","ACANTHURIFORMES"
2011,"Doncela","COU",10017.45,56152.98,"Coris julis","Rainbow wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2011,"Dourada","SBG",25405.78,271334.52,"Sparus aurata","Gilthead seabream","SPARIDAE","ACANTHURIFORMES"
2011,"Escachos","GUX",849233.040000003,1735275.86,"Triglidae","Gurnards, searobins NEI","TRIGLIDAE","PERCIFORMES (SCORPAENOIDEI)"
2011,"Escarapote de pedra","RSE",147906.86,797029.85,"Scorpaena scrofa","Red scorpionfish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2011,"Escarapote de pintas","BBS",264114.4,850356.07,"Scorpaena porcus","Black scorpionfish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2011,"Escarpón","LYY",2498.7,1106.16,"Callionymus lyra","Dragonet","CALLIONYMIDAE","SYNGNATHIFORMES"
2011,"Escolar negro","LEC",17340,51461.25,"Lepidocybium flavobrunneum","Escolar","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2011,"Faneca","BIB",1814051.18,3973362.72999998,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES"
2011,"Fletán negro","GHL",2,6,"Reinhardtius hippoglossoides","Greenland halibut","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2011,"Fodón","POD",14098.4,26958.11,"Trisopterus minutus","Poor cod","GADIDAE","GADIFORMES"
2011,"Fogoneiro","POK",36546.6,61181.13,"Pollachius virens","Saithe(=Pollock)","GADIDAE","GADIFORMES"
2011,"Galludo","QUB",7058.25,35141.86,"Squalus blainville","Longnose spurdog","SQUALIDAE","SQUALIFORMES"
2011,"Gamba branca","DPS",838.5,8841.43,"Parapenaeus longirostris","Deep-water rose shrimp","PENAEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2011,"Gata común","ETX",2635.05,8540.48,"Etmopterus spinax","Velvet belly","ETMOPTERIDAE","SQUALIFORMES"
2011,"Gato de mar","COB",172.5,625.7,"Umbrina cirrosa","Shi drum","SCIAENIDAE","ACANTHURIFORMES"
2011,"Gavilán","UBI",3250.85,173071.2,"Scoletoma impatiens","","LUMBRINERIDAE","ANELLIDA (POLYCHAETA)"
2011,"Golfo","UDP",30941,25410.75,"Undaria pinnatifida","Wakame","ALARIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2011,"Lagosta","SLO",7187.35,106775.15,"Palinurus elephas","Common spiny lobster","PALINURIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2011,"Lagostino","TGS",12.4,125.12,"Penaeus kerathurus","Caramote prawn","PENAEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2011,"Lamprea de mar","LAU",40.75,436.49,"Petromyzon marinus","Sea lamprey","PETROMYZONTIDAE","PETROMYZONTIFORMES"
2011,"Lapas","LPZ",445.25,1200.78,"Patella spp","Limpets NEI","PATELLIDAE","GASTROPODA"
2011,"Leituga de mar","SWG",1947,1767.45,"Chlorophyceae","Green seaweeds","","CHLOROPHYTA (CHLOROPHYCEAE)"
2011,"Linguado","SOL",177109.72,2655399.9,"Solea solea","Common sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2011,"Lirio","WHB",1270555.7,1077005.83,"Micromesistius poutassou","Blue whiting(=Poutassou)","GADIDAE","GADIFORMES"
2011,"Longueirón","EQI",88424.29,647114.9,"Ensis siliqua","Sword razor shell","PHARIDAE","BIVALVIA"
2011,"Longueirón vello","RAE",354.4,1667.5,"Solen marginatus","European razor clam","SOLENIDAE","BIVALVIA"
2011,"Lumbrigante","LBE",2360.75,47734.91,"Homarus gammarus","European lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2011,"Lura","SQR",559900.7,2750358.63999999,"Loligo vulgaris","European squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
