"year","Galician_name","total_kg","total_euros","Spanish_name","FAO","Scientific_Name"
2006,"bertorella de lama",829463.31,1979182.88,"Brótola de fango","GFB","Phycis blennoides"
2006,"bertorella de rocha",11714.5,77426.54,"Brótola de roca","FOR","Phycis phycis"
2006,"bicho",218.39,10132.63,NA,NA,NA
2006,"bocarte",15160,73379.06,"Anchoa/boquerone/bocarte","ENR","Engraulis spp"
2006,"boga",486740.65,85666.1399999999,NA,"BOG","Boops boops"
2006,"boi",21735.45,188016.94,"Buey de mar","CRE","Cancer pagurus"
2006,"bolos",234790,101219.69,NA,"SAN","Ammodytes spp"
2006,"bonito alistado",36728.15,52705.83,"Listado o bonito de vientre rayado","SKJ","Katsuwonus pelamis"
2006,"bonito do atlántico",17994,75483.16,"Bonito","BON","Sarda sarda"
2006,"bonito do norte",4062066.65,10213471.84,"Atún blanco o bonito del norte o albacora","ALB","Thunnus alalunga"
2006,"bonito ollón",11259.1,11499.04,"Tasarte","BOP","Orcynopsis unicolor"
2006,"breca",7881.35,38548.59,NA,"PAC","Pagellus erythrinus"
2006,"brosme",7876,5326.5,"Brosmio","USK","Brosme brosme"
2006,"burro",157495.74,280284.01,"Eglefino","HAD","Melanogrammus aeglefinus"
2006,"cabra de altura",246715.5,375375.45,"Gallineta","BRF","Helicolenus dactylopterus"
2006,"cadelucha",12282.59,378559.7,"Coquina","DXL","Donax trunculus"
2006,"camarón común",83070.41,2664944.79,"Camarón","CPR","Palaemon serratus"
2006,"camarón de poza",1620,12960,"Camarón de poza","PNQ","Palaemon elegans"
2006,"cangrexo común",2505,1976.28,"Cangrejo atlántico o verde","CRG","Carcinus maenas"
2006,"cangrexo real",7.5,12,NA,"KEF","Chaceon affinis"
2006,"carabineiro",8.5,109.75,"Carabinero","SSH","Plesiopenaeus edwardsianus"
2006,"caramuxo",3248,10295.11,"Bígaro","PEE","Littorina littorea"
2006,"carneiro",54431.57,324644.01,"Escupiña grabada","VEV","Venus verrucosa"
2006,"castañeta",7769562.88,11481699.39,"Japuta o palometa","POA","Brama brama"
2006,"castañeta vermella",191157.66,1177761.65,"Palometa roja","BXD","Beryx decadactylus"
2006,"cazón",202209.32,234718.1,NA,NA,NA
2006,"cazón liso",18083.1,31556.06,"Musola","SMD","Mustelus mustelus"
2006,"centola",382309.02,3221818.16,"Centolla o centollo","SCR","Maja squinado"
2006,"choco",458125.02,1915124.63,"Choco o jibia o sepia","CTC","Sepia officinalis"
2006,"chopiño",132406.85,581969.71,"Globito","CTR","Sepiola rondeleti"
2006,"choupa",104891.18,164264.44,"Chopa","BRB","Spondyliosoma cantharus"
2006,"cigala",1166659.59,16510896.98,NA,"NEP","Nephrops norvegicus"
2006,"cochinilla",33279,68676.05,"Escolar o pez mantequilla","OIL","Ruvettus pretiosus"
2006,"congro",2438205.97,5050622.08,"Congrio","COE","Conger conger"
2006,"conguito",5427.75,6768.31,"Cangrejo de arrugas","ICC","Liocarcinus corrugatus"
2006,"coreano",1609418.15,5204586.91,"Mendo","WIT","Glyptocephalus cynoglossus"
2006,"cornicha",8294.89,48143.07,"Almeja blanca o clica","ULO","Spisula solida"
2006,"corno",5412.5,7071.65,NA,"KRJ","Charonia rubicunda"
2006,"cornudas",927,1431.7,NA,NA,NA
2006,"corvina real",8152.9,24528.74,"Corvina","MGR","Argyrosomus regius"
2006,"curuxo",25746.62,314347.71,"Remol","BLL","Scophthalmus rhombus"
2006,"dentón",11580.03,45832.82,"Dentón o dentón europeo","DEC","Dentex dentex"
2006,"doncela",69616.65,359498.94,"Julia","COU","Coris julis"
2006,"dourada",74176.6,691376.16,"Dorada","SBG","Sparus aurata"
2006,"escachos",560572.13,843668.880000002,NA,NA,NA
2006,"escarapote de pedra",118690.11,481956.440000001,"Cabracho","RSE","Scorpaena scrofa"
2006,"escarapote de pintas",229057.2,544302.1,"Rascacio","BBS","Scorpaena porcus"
2006,"escarpón",2450,665.82,"Dragoncillo","LYY","Callionymus lyra"
2006,"escolar negro",29507,56227.96,NA,NA,NA
2006,"faneca",1134401.53,1971234.69,NA,NA,NA
2006,"fletán branco",209,1114.99,"Fletán o halibut o halibut atlántico","HAL","Hippoglossus hippoglossus"
2006,"fodón",28296.75,43467.82,NA,NA,NA
2006,"fogoneiro",45128,66016.33,"Carbonero o fogonero o colin","POK","Pollachius virens"
2006,"gamba branca",35.2,203.91,"Gamba, gamba blanca o gamba de altura","DPS","Parapenaeus longirostris"
2006,"gata común",192866.52,831191.92,"Negrito","ETX","Etmopterus spinax"
2006,"golfo",18447.95,14069.47,"Abeto marino","UDP","Undaria pinnatifida"
2006,"granadeiro de rocha",2292,5079.2,"Granadero","RNG","Coryphaenoides rupestris"
2006,"lagosta",2118.35,72568.12,"Langosta","SLO","Palinurus elephas"
2006,"lamprea de mar",43,495.8,"Lamprea","LAU","Petromyzon marinus"
2006,"lapas",6378.46,15091.86,NA,"LPZ","Patella spp"
2006,"limanda",1727,1662.87,NA,NA,NA
2006,"linguado",129157.91,2119761.12,"Lenguado europeo","SOL","Solea solea"
2006,"lirio",15194279.56,12386730.64,"Bacaladilla","WHB","Micromesistius poutassou"
2006,"lirpia raiada",997,1219.4,"Golleta","MKG","Microchirus variegatus"
2006,"lixa negra",1602,3864,"Quelvacho","GUQ","Centrophorus squamosus"
2006,"longueirón",30199.75,376440.65,"Muergo","EQI","Ensis siliqua"
2006,"longueirón vello",370.25,916.34,"Longueirón","RAE","Solen marginatus"
2006,"lumbrigante",1855.6,41071.26,"Bogavante europeo","LBE","Homarus gammarus"
2006,"lura",102947.45,630548.57,"Calamar o calamar europeo","SQR","Loligo vulgaris"
2006,"maragota",236286.86,558368.179999999,NA,NA,NA
2006,"marraxo sardiñeiro",337632.77,1442099.03,"Marrajo sardinero","POR","Lamna nasus"
2006,"maruca",1421786.6,2652227.12,NA,NA,NA
2006,"melga",65756.1,241090.42,"Mielga","DGS","Squalus acanthias"
2006,"melgacho",114115.7,88826.08,"Pintarroja","SYC","Scyliorhinus canicula"
2006,"melgas",58375,76049.8,NA,NA,NA
2006,"melva",4075.2,8835.16,NA,NA,NA
2006,"mendo limón",2344549,7701358.63,"Mendo limón o falsa limanda","LEM","Microstomus kitt"
2006,"merlán",102295.5,282162.69,NA,NA,NA
2006,"mero",130149.12,1560220.76,NA,NA,NA
2006,"mexilla",53228.14,46987.12,NA,"MSM","Mytilus galloprovincialis"
2006,"morea",45.5,59.73,"Morena","MMH","Muraena helena"
2006,"muxos",45155.75,24591,NA,NA,NA
2006,"navalla",198188.59,2600512.6,"Navaja","EQK","Ensis magnus (=arcuatus)"
2006,"nécora",126157.48,2063139.01,NA,"LIO","Necora puber"
2006,"ollomol",132718.3,1647355.42,"Besugo","SBR","Pagellus bogaraveo"
2006,"ostra plana",51262.22,230259.97,NA,"OYF","Ostrea edulis"
2006,"ourizo",737807.85,1469808.19,"Erizo de mar","URM","Paracentrotus lividus"
2006,"ovas de pescada",143673.55,700540.779999999,NA,"HK0","Merluccius merluccius"
2006,"palometón",485,1308.7,NA,NA,NA
2006,"pancho bicudo",115338.9,424640.45,"Aligote","SBA","Pagellus acarne"
2006,"patulate",1422,2130.15,"Falsa nécora","IOD","Liocarcinus depurator"
2006,"peixe espada",685262.13,4284010.63,NA,NA,NA
2006,"peixe pau",106613.4,251015.62,"Maruca azul o arbitán","BLI","Molva dypterygia"
2006,"peixe porco",693.35,1305.94,"Pez ballesta","TRG","Balistes capriscus (=carolinensis)"
2006,"peixe sabre",63795.65,115105.98,"Pez sable","LHT","Trichiurus lepturus"
2006,"peixe sabre prateado",47029.29,60192.66,"Pez cinto o sable plateado","SFS","Lepidopus caudatus"
2006,"peixe sapo",3996322.72,23658043.42,"Rape negro","ANK","Lophius budegassa"
2006,"peixes mariños nep",1159700.93,1534733.37,NA,NA,NA
2006,"percebe",439500.37,13571299.89,NA,"PCB","Pollicipes pollicipes"
2006,"pescada",21257602.9499999,91834793.89,"Merluza o merluza europea","HKE","Merluccius merluccius"
2006,"pescada do senegal",93127,256372.79,NA,NA,NA
2006,"piardas",127106.74,106194.87,NA,NA,NA
2006,"polbo",1838176.17,9356113.41999998,"Pulpo","OCC","Octopus vulgaris"
2006,"polbo cabezón",1897118.56,1789178.21,"Pulpo blanco","EOI","Eledone cirrhosa"
2006,"pota común",1737,2786.5,"Volador","SQM","Illex coindetii"
2006,"pota pequena",3104704.92,3445183.54,"Pota costera","TDQ","Todaropsis eblanae"
2006,"prago",15920.11,181531.92,"Pargo","RPG","Pagrus pagrus"
2006,"puntilla pequena",1616.6,14750.19,"Calamarín menor","OUM","Alloteuthis media"
2006,"quenlla",1280382.55,1905661.37,"Tintorera o caella","BSH","Prionace glauca"
2006,"quimeira do cabo",13623,6077,NA,NA,NA
2006,"rabioso",51404.5,45826.48,"Almendra de mar","GKL","Glycymeris glycymeris"
2006,"raias",3291386.13,6392526.54,NA,NA,NA
2006,"rapantes",6993129.77,37207463.16,"Lepidorhombus spp","LEZ","Gallo"
2006,"rei",31893.5,117535.47,NA,NA,NA
2006,"reloxo prateado",77506.95,219837.95,"Reloj mediterráneo","HPR","Hoplostethus mediterraneus"
2006,"reló",453354.69,726681.3,NA,"DSX","Dosinia exoleta"
2006,"reo",24.7,112.45,"Reo o trucha marina","TRS","Salmo trutta"
2006,"robaliza",214871.82,2726222.9,"Lubina o róbalo","BSS","Dicentrarchus labrax"
2006,"robaliza de pintas",1,1,"Baila","SPU","Dicentrarchus punctatus"
2006,"rodaballo",53344.6,1049210.53,NA,NA,NA
2006,"rosada do cabo",872,4373.2,NA,NA,NA
2006,"saboga",161485.95,41426.41,"Salema","SLM","Sarpa salpa"
2006,"salmonete de lama",62772.3,436556.36,"Salmonete de fango","MUT","Mullus barbatus"
2006,"salmonete de rocha",66350.3800000001,742418.560000002,"Salmonete de roca","MUR","Mullus surmuletus"
2006,"salmón do atlántico",1,9,"Salmón atlántico o salmón","SAL","Salmo salar"
2006,"sanmartiño",1111745.96,5491533.07999999,"Pez de San Pedro","JOD","Zeus faber"
2006,"santiaguiño",1452.95,77046.16,"Santiaguiños o cigarras","YLX","Scyllarus spp"
2006,"sardiña",20227137.58,10519771.15,"Sardina","PIL","Sardina pilchardus"
2006,"sargo común",230839.17,1404848.45,"Sargo","SWA","Diplodus sargus"
2006,"serrán cabra",657260.96,2209941.09,"Cabrilla","CBR","Serranus cabrilla"
2006,"serrán riscado",11270.9,14462.88,"Serrano","SRK","Serranus scriba"
2006,"solla",46346.94,124065.17,"Platija","FLE","Platichthys flesus"
2006,"tapa",51.25,161.63,"Rapeta","ZGP","Zeugopterus punctatus"
2006,"tiburón raposo",41564.5,107097.79,"Pez zorro","ALV","Alopias vulpinus"
2006,"tomás",21116.5,50517.04,NA,NA,NA
2006,"touca",3111.33,3111.33,NA,NA,NA
2006,"trancho",96.9,1018.63,"Espadin","SPR","Sprattus sprattus"
2006,"veleiro do indo-pacífico",557,609.85,"Pez vela","SFA","Istiophorus platypterus"
2006,"vello",6897.25,1739.44,"Bodión","YFC","Symphodus cinereus"
2006,"vieira",104052,507414.5,"Vieira o venera","SCE","Pecten maximus"
2006,"volandeira",299808.15,713335.01,NA,"QSC","Aequipecten opercularis"
2006,"xarda",19107495.61,9374228.76000001,"Caballa","MAC","Scomber scombrus"
2006,"xarda pintada",5720261.02,1959938.94,"Estornino del Atlántico o caballa del sur","VMA","Scomber colias"
2006,"xuliana",1488413.9,7789165.36000001,"Rape blanco","MON","Lophius piscatorius"
2006,"xurelo",19341751.66,16992014.42,"Jurel","HOM","Trachurus trachurus"
2006,"xurelo do mediterráneo",19218.85,57738.22,"Jurel mediterráneo","HMM","Trachurus mediterraneus"
2006,"zamborca",301,1344.94,"Sábalo","ASD","Alosa alosa"
2005,"abadexo",331760.84,1852320.07,"Abadejo","POL","Pollachius pollachius"
2005,"acedía",50488.28,322130.989999999,NA,NA,NA
2005,"agulla",42421.3,60875.24,"Aguja","GAR","Belone belone"
2005,"alcrique",146970.37,133933.28,"Paparda","SAU","Scomberesox saurus"
2005,"ameixa babosa",1097165.4,15255031.38,"Almeja babosa o chocha","CTS","Venerupis corrugata"
2005,"ameixa bicuda",25275.9,124114.6,"Almeja dorada o pirulo","VNA","Venerupis aurea"
2005,"ameixa fina",553030.810000001,16410406.06,"Almeja fina","CTG","Ruditapes decussatus"
2005,"ameixa rubia",364129.4,3101015.63,"Almeja rubia o roja","VNR","Venerupis rhomboides"
2005,"ameixa xaponesa",848376.66,6363575.62,"Almeja japonesa","CLJ","Ruditapes philippinarum"
2005,"anguilas",31702.3,253615.93,NA,"ELX","Anguilla spp"
2005,"argazo",14858,6099.54,NA,"LAZ","Laminariaceae"
2005,"argazo bravo",1764,1587.6,NA,NA,NA
2005,"atún patudo",25035.75,150984.26,"Patudo o atun de ojo grande o patudo del Atlántico","BET","Thunnus obesus"
2005,"atúns",67545,408985.88,NA,"TUS","Thunnus spp"
2005,"bacallao",25410.3,71344.82,"Bacalao","COD","Gadus morhua"
2005,"bacoreta",173538.5,61340.34,NA,"LTA","Euthynnus alletteratus"
2005,"barbada de area",463388.67,1323068.47,"Bertorella","GGD","Gaidropsarus mediterraneus"
2005,"berberecho",3564708.7,14744140.36,NA,"COC","Cerastoderma edule"
2005,"bertorella de lama",993450.36,2460799.61,"Brótola de fango","GFB","Phycis blennoides"
2005,"bertorella de rocha",49055.25,153036.56,"Brótola de roca","FOR","Phycis phycis"
2005,"bicho",52.28,5926.38,NA,NA,NA
2005,"bocarte",9009.3,36345.37,"Anchoa/boquerone/bocarte","ENR","Engraulis spp"
2005,"boga",285685.3,58382.14,NA,"BOG","Boops boops"
2005,"boi",22210.25,200356.45,"Buey de mar","CRE","Cancer pagurus"
2005,"bolos",278135.8,105918.05,NA,"SAN","Ammodytes spp"
2005,"bonito alistado",7602.25,11718.54,"Listado o bonito de vientre rayado","SKJ","Katsuwonus pelamis"
2005,"bonito do atlántico",82021.87,268299.33,"Bonito","BON","Sarda sarda"
2005,"bonito do norte",3613316.8,10546990.02,"Atún blanco o bonito del norte o albacora","ALB","Thunnus alalunga"
2005,"breca",31600.9,116478.82,NA,"PAC","Pagellus erythrinus"
2005,"brosme",6741.5,5577.91,"Brosmio","USK","Brosme brosme"
2005,"burro",140404.41,212970.37,"Eglefino","HAD","Melanogrammus aeglefinus"
2005,"cabra de altura",223461,315573.08,"Gallineta","BRF","Helicolenus dactylopterus"
2005,"cadelucha",6042.96,171554.3,"Coquina","DXL","Donax trunculus"
2005,"camarón común",75837.4999999999,2664980.95,"Camarón","CPR","Palaemon serratus"
2005,"camarón de poza",2497.8,10181.6,"Camarón de poza","PNQ","Palaemon elegans"
2005,"cangrexo común",3825.5,2924.5,"Cangrejo atlántico o verde","CRG","Carcinus maenas"
2005,"cangrexo real",53.5,98.9,NA,"KEF","Chaceon affinis"
2005,"carabineiro",48.75,737,"Carabinero","SSH","Plesiopenaeus edwardsianus"
2005,"caramuxo",3400.15,8882.7,"Bígaro","PEE","Littorina littorea"
2005,"carneiro",44014.32,285170.88,"Escupiña grabada","VEV","Venus verrucosa"
2005,"castañeta",3342578.16,6976694.69999999,"Japuta o palometa","POA","Brama brama"
2005,"castañeta vermella",191811.32,933913.29,"Palometa roja","BXD","Beryx decadactylus"
2005,"cazón",235545.11,376058.16,NA,NA,NA
2005,"cazón liso",24322.5,34736.2,"Musola","SMD","Mustelus mustelus"
2005,"centola",352517.63,3491403.66999999,"Centolla o centollo","SCR","Maja squinado"
2005,"choco",522821.200000001,2024812.03,"Choco o jibia o sepia","CTC","Sepia officinalis"
2005,"chopiño",167130.75,541717.72,"Globito","CTR","Sepiola rondeleti"
2005,"choupa",115845.4,167366.57,"Chopa","BRB","Spondyliosoma cantharus"
2005,"cigala",1300233.17,15043355.51,NA,"NEP","Nephrops norvegicus"
2005,"cochinilla",5126,8111.45,"Escolar o pez mantequilla","OIL","Ruvettus pretiosus"
2005,"congro",2410404.54,4702211.50999999,"Congrio","COE","Conger conger"
2005,"conguito",7600.2,9912.40999999999,"Cangrejo de arrugas","ICC","Liocarcinus corrugatus"
2005,"coreano",1877170.85,5578699.17,"Mendo","WIT","Glyptocephalus cynoglossus"
2005,"cornicha",15581.6,79496.3299999999,"Almeja blanca o clica","ULO","Spisula solida"
2005,"corno",2993.3,4036.35,NA,"KRJ","Charonia rubicunda"
2005,"cornudas",750,1327.5,NA,NA,NA
2005,"corvina real",14337.33,36576.05,"Corvina","MGR","Argyrosomus regius"
2005,"curuxo",22120.85,268087.329999999,"Remol","BLL","Scophthalmus rhombus"
2005,"dentón",9837,43516.75,"Dentón o dentón europeo","DEC","Dentex dentex"
2005,"dentón ollón",5233.5,10216,"Cachucho","DEL","Dentex macrophthalmus"
2005,"doncela",144023.71,625846.88,"Julia","COU","Coris julis"
2005,"dourada",59055.14,473661.23,"Dorada","SBG","Sparus aurata"
2005,"escachos",546974.48,881550.350000001,NA,NA,NA
2005,"escarapote de pedra",111896.39,462069.160000001,"Cabracho","RSE","Scorpaena scrofa"
2005,"escarapote de pintas",220258.15,652918.009999999,"Rascacio","BBS","Scorpaena porcus"
2005,"escarpón",2462.5,902.28,"Dragoncillo","LYY","Callionymus lyra"
2005,"escolar negro",60861,104438.75,NA,NA,NA
2005,"faneca",1154751.55,2142760.46,NA,NA,NA
2005,"fletán branco",325,689.6,"Fletán o halibut o halibut atlántico","HAL","Hippoglossus hippoglossus"
2005,"fodón",28360.85,44880.98,NA,NA,NA
2005,"fogoneiro",77175.65,151473.2,"Carbonero o fogonero o colin","POK","Pollachius virens"
2005,"gamba branca",1368.8,7368.6,"Gamba, gamba blanca o gamba de altura","DPS","Parapenaeus longirostris"
2005,"gata común",121719.05,441015.11,"Negrito","ETX","Etmopterus spinax"
2005,"golfo",28027.5,21020.63,"Abeto marino","UDP","Undaria pinnatifida"
2005,"lagosta",2058.55,74612.32,"Langosta","SLO","Palinurus elephas"
2005,"lagostino",26,748.8,"Langostino mediterráneo","TGS","Penaeus kerathurus"
2005,"lamprea de mar",3,48,"Lamprea","LAU","Petromyzon marinus"
2005,"lapas",499.1,1392.01,NA,"LPZ","Patella spp"
2005,"limanda",19381,43710.5,NA,NA,NA
2005,"linguado",112706.44,1755022.33,"Lenguado europeo","SOL","Solea solea"
2005,"lirio",16160240.05,11629692.51,"Bacaladilla","WHB","Micromesistius poutassou"
2005,"lirpia raiada",97,194.4,"Golleta","MKG","Microchirus variegatus"
2005,"longueirón",26525.05,306979.88,"Muergo","EQI","Ensis siliqua"
2005,"longueirón vello",659.95,2446.8,"Longueirón","RAE","Solen marginatus"
2005,"lumbrigante",1819,41054.35,"Bogavante europeo","LBE","Homarus gammarus"
2005,"lura",292301.25,1669230.74,"Calamar o calamar europeo","SQR","Loligo vulgaris"
2005,"maragota",238685.13,563622.84,NA,NA,NA
2005,"marraxo sardiñeiro",344112.71,1564201.17,"Marrajo sardinero","POR","Lamna nasus"
2005,"maruca",1175086.69,2083370.16,NA,NA,NA
2005,"melga",102244.1,331848.08,"Mielga","DGS","Squalus acanthias"
2005,"melgacho",104355.6,84517.8499999999,"Pintarroja","SYC","Scyliorhinus canicula"
2005,"melgas",55213,53132.29,NA,NA,NA
2005,"melva",496.15,1306.86,NA,NA,NA
2005,"mendo limón",2132798,6077117.46,"Mendo limón o falsa limanda","LEM","Microstomus kitt"
2005,"merlán",123656.2,242347.61,NA,NA,NA
2005,"mero",45590.52,751927.33,NA,NA,NA
2005,"mexilla",167552.24,157142.91,NA,"MSM","Mytilus galloprovincialis"
2005,"morea",26.75,19.15,"Morena","MMH","Muraena helena"
2005,"muxos",41037.35,22973.86,NA,NA,NA
2005,"navalla",142224.19,1962426.97,"Navaja","EQK","Ensis magnus (=arcuatus)"
2005,"nécora",129535.28,2133921.47,NA,"LIO","Necora puber"
2005,"ollomol",160730.69,1432719.29,"Besugo","SBR","Pagellus bogaraveo"
2005,"ostra plana",39416.05,106465.64,NA,"OYF","Ostrea edulis"
2005,"ourizo",764889.45,1250501.26,"Erizo de mar","URM","Paracentrotus lividus"
2005,"ovas de pescada",150628.41,546810.230000001,NA,"HK0","Merluccius merluccius"
2005,"palometón",325.5,1397.95,NA,NA,NA
2005,"pancho bicudo",81270.6,331701.97,"Aligote","SBA","Pagellus acarne"
2005,"patulate",1735.5,2101.06,"Falsa nécora","IOD","Liocarcinus depurator"
2005,"peixe espada",812720.47,5506320.52,NA,NA,NA
2005,"peixe pau",87254.2,168482.15,"Maruca azul o arbitán","BLI","Molva dypterygia"
2005,"peixe porco",445.93,1015.53,"Pez ballesta","TRG","Balistes capriscus (=carolinensis)"
2005,"peixe sabre",43357.2,64076.42,"Pez sable","LHT","Trichiurus lepturus"
2005,"peixe sabre prateado",5042.47,4833.61,"Pez cinto o sable plateado","SFS","Lepidopus caudatus"
2005,"peixe sapo",4104634.54999999,23246715.47,"Rape negro","ANK","Lophius budegassa"
2005,"peixes mariños nep",1177676.78,2308970.67999999,NA,NA,NA
2005,"peneira",236.4,4274.2,"Oreja de mar","HLT","Haliotis tuberculata"
2005,"percebe",508963.65,14546306.05,NA,"PCB","Pollicipes pollicipes"
2005,"pescada",19658138.37,86616527.4199999,"Merluza o merluza europea","HKE","Merluccius merluccius"
2005,"pescada do senegal",208825,333581.85,NA,NA,NA
2005,"piardas",137463.15,145204.97,NA,NA,NA
2005,"polbo",1907970.79,10168535.48,"Pulpo","OCC","Octopus vulgaris"
2005,"polbo cabezón",1875745.22,1558238.38,"Pulpo blanco","EOI","Eledone cirrhosa"
2005,"pota común",23412,42886.9,"Volador","SQM","Illex coindetii"
2005,"pota pequena",3850357.3,4630753.70999999,"Pota costera","TDQ","Todaropsis eblanae"
2005,"pota voadora",1028.5,2885.85,"Pota","SQI","Illex illecebrosus"
2005,"prago",19194.42,147366.13,"Pargo","RPG","Pagrus pagrus"
2005,"puntilla pequena",2869.95,15059.95,"Calamarín menor","OUM","Alloteuthis media"
2005,"quenlla",1586329.77,2119739.44,"Tintorera o caella","BSH","Prionace glauca"
2005,"rabioso",18619,17113.5,"Almendra de mar","GKL","Glycymeris glycymeris"
2005,"raias",3355390.31,5774501.64999999,NA,NA,NA
2005,"rapantes",7141624.36,34839980.41,"Lepidorhombus spp","LEZ","Gallo"
2005,"rei",44982.75,189385.34,NA,NA,NA
2005,"reloxo prateado",2267.25,5324.76,"Reloj mediterráneo","HPR","Hoplostethus mediterraneus"
2005,"reló",1452079.54,2564211.87,NA,"DSX","Dosinia exoleta"
2005,"reo",41.9,160.65,"Reo o trucha marina","TRS","Salmo trutta"
2005,"robaliza",227361.62,2637293.65999999,"Lubina o róbalo","BSS","Dicentrarchus labrax"
