"FAOcode","Area","Units","Country","Year","Catch","scientificname","English_name","Family","Order.or.higher.taxa","kingdom","phylum","class","order","family","genus","AphiaID"
"BFT","27.8.c","TLW","ES",2017,576.23,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2016,368.09,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2015,0.17,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2012,65.1,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2011,939.32,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2010,354.7,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2009,278.4,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2008,2637,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2007,2334.4,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.8.c","TLW","ES",2006,808.7,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2022,3481.51,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2021,1.46,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2020,2422.95,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2019,5.69,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2018,6.26,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2017,21.68,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2016,3.82,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2009,0.01,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2008,5,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2007,36.6,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BFT","27.9.a","TLW","ES",2006,67.7,"Thunnus thynnus","Atlantic bluefin tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)","Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus",127029
"BHD","27.8.c","TLW","ES",2014,0.01,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2022,4.58,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2021,5.45,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2020,5.27,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2019,7.02,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2018,4.11,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2017,4.52,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2016,8.7,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2015,7.96,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2014,2.94,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHD","27.9.a","TLW","ES",2013,0.19,"Halobatrachus didactylus","Lusitanian toadfish","BATRACHOIDIDAE","BATRACHOIDIFORMES","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halobatrachus",126374
"BHY","27.8.c","TLW","ES",2021,0.03,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2020,0.02,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2019,1.2,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2018,0.4,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2017,0.77,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2016,0.07,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2015,0.02,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.8.c","TLW","ES",2013,0.01,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2021,0.16,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2020,0.26,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2019,0.92,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2018,1.11,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2017,0.68,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2016,0.18,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2015,0.19,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2014,0.1,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BHY","27.9.a","TLW","ES",2013,0.13,"Bathyraja spp","Bathyraja rays NEI","ARHYNCHOBATIDAE","RAJIFORMES","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja",105761
"BIB","27.8.c","TLW","ES",2022,169.46,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2021,208.29,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2020,278.23,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2019,256.41,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2018,264.09,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2017,314.64,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2016,521.18,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2015,424.07,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2014,1009.73,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2013,1663.06,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2012,2185.71,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2011,1132.8,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2010,645,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2009,344.4,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2008,318,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2007,202.6,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.8.c","TLW","ES",2006,227.1,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2022,368.59,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2021,405.53,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2020,602.32,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2019,598.47,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2018,489.04,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2017,711.82,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2016,824.9,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2015,515.51,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2014,550.33,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2013,746.17,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2012,914.97,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2011,676.43,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2010,847.9,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2009,606.8,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2008,1061,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2007,520.7,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIB","27.9.a","TLW","ES",2006,1214.7,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus",126445
"BIL","27.8.c","TLW","ES",2022,0.64,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2021,0.89,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2020,1.01,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2019,0.43,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2018,0.15,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2017,0.11,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2016,1.91,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2015,0.98,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2014,1.81,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2013,1.17,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2012,0.44,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2011,0.21,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2010,0.5,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2009,0.01,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2008,1,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2007,0.2,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.8.c","TLW","ES",2006,0.2,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2022,0.03,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2021,14.67,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2020,0.8,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2019,0.09,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2018,0.49,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2017,0.01,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2016,0.17,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2015,2.4,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2014,6.38,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2013,1.59,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2012,1.26,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
"BIL","27.9.a","TLW","ES",2010,0.01,"Istiophoridae","Marlins,sailfishes,etc. NEI","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae",NA,125539
