stockid,scientificname,commonname,year,TCbest,TBbest
SEELVIa,Ammodytes spp,Sand eel,2004,566,NA
SEELVIa,Ammodytes spp,Sand eel,2005,0,NA
SEELVIa,Ammodytes spp,Sand eel,2006,0,NA
SEELVIa,Ammodytes spp,Sand eel,2007,57,NA
SEELVIa,Ammodytes spp,Sand eel,2008,0,NA
SEELVIa,Ammodytes spp,Sand eel,2009,0,NA
SEELVIa,Ammodytes spp,Sand eel,2010,0,NA
SEELVIa,Ammodytes spp,Sand eel,2011,0,NA
SEELVIa,Ammodytes spp,Sand eel,2012,0,NA
SEELVIa,Ammodytes spp,Sand eel,2013,0,NA
SEELVIa,Ammodytes spp,Sand eel,2014,0,NA
SEELVIa,Ammodytes spp,Sand eel,2015,0,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2009,27.4,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2010,53,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2011,39.6,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2012,47.3,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2013,49.1,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2014,48.9,NA
SERAYVIIde,Raja microocellata,Smalleyed ray,2015,56,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1993,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1994,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1995,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1996,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1997,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1998,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,1999,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2000,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2001,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2002,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2003,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2004,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2005,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2006,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2007,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2008,NA,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2009,166,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2010,255,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2011,318,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2012,348,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2013,233,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2014,200,NA
SERAYVIIf-g,Raja microocellata,Smalleyed ray,2015,208,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2009,250,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2010,301,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2011,283,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2012,253,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2013,251,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2014,211,NA
SGRAYVI-VII,Leucoraja fullonica,Shagreen ray,2015,196,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1993,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1994,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1995,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1996,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1997,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1998,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,1999,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2000,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2001,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2002,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2003,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2004,NA,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2005,3010,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2006,3040,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2007,3310,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2008,3820,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2009,3630,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2010,3660,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2011,3710,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2012,3340,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2013,3410,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2014,3280,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2015,3350,NA
SHSPPNEATL,Mustelus spp,Smooth-hound,2016,3410,NA
SOLECS,Solea solea,Common sole,1970,NA,NA
SOLECS,Solea solea,Common sole,1971,NA,8910
SOLECS,Solea solea,Common sole,1972,NA,7510
SOLECS,Solea solea,Common sole,1973,NA,6250
SOLECS,Solea solea,Common sole,1974,NA,6210
SOLECS,Solea solea,Common sole,1975,NA,5480
SOLECS,Solea solea,Common sole,1976,NA,5030
SOLECS,Solea solea,Common sole,1977,NA,5630
SOLECS,Solea solea,Common sole,1978,NA,4790
SOLECS,Solea solea,Common sole,1979,NA,4800
SOLECS,Solea solea,Common sole,1980,NA,4970
SOLECS,Solea solea,Common sole,1981,NA,4390
SOLECS,Solea solea,Common sole,1982,NA,4570
SOLECS,Solea solea,Common sole,1983,NA,4940
SOLECS,Solea solea,Common sole,1984,NA,5180
SOLECS,Solea solea,Common sole,1985,NA,4640
SOLECS,Solea solea,Common sole,1986,NA,4470
SOLECS,Solea solea,Common sole,1987,NA,3620
SOLECS,Solea solea,Common sole,1988,NA,3760
SOLECS,Solea solea,Common sole,1989,NA,3140
SOLECS,Solea solea,Common sole,1990,NA,3760
SOLECS,Solea solea,Common sole,1991,NA,3470
SOLECS,Solea solea,Common sole,1992,NA,3720
SOLECS,Solea solea,Common sole,1993,NA,3760
SOLECS,Solea solea,Common sole,1994,NA,3190
SOLECS,Solea solea,Common sole,1995,NA,3030
SOLECS,Solea solea,Common sole,1996,NA,3010
SOLECS,Solea solea,Common sole,1997,NA,2970
SOLECS,Solea solea,Common sole,1998,NA,3020
SOLECS,Solea solea,Common sole,1999,NA,4190
SOLECS,Solea solea,Common sole,2000,NA,3800
SOLECS,Solea solea,Common sole,2001,NA,5230
SOLECS,Solea solea,Common sole,2002,NA,5720
SOLECS,Solea solea,Common sole,2003,NA,5350
SOLECS,Solea solea,Common sole,2004,NA,4600
SOLECS,Solea solea,Common sole,2005,NA,4500
SOLECS,Solea solea,Common sole,2006,NA,3840
SOLECS,Solea solea,Common sole,2007,NA,3650
SOLECS,Solea solea,Common sole,2008,NA,4150
SOLECS,Solea solea,Common sole,2009,NA,4850
SOLECS,Solea solea,Common sole,2010,NA,4560
SOLECS,Solea solea,Common sole,2011,NA,4460
SOLECS,Solea solea,Common sole,2018,NA,4690
SOLEIIIa-2224,Solea solea,Common sole,1982,NA,NA
SOLEIIIa-2224,Solea solea,Common sole,1983,NA,NA
SOLEIIIa-2224,Solea solea,Common sole,2018,NA,NA
SOLEIS,Solea solea,Common sole,1968,NA,NA
SOLEIS,Solea solea,Common sole,1969,NA,NA
SOLEIS,Solea solea,Common sole,1970,NA,7130
SOLEIS,Solea solea,Common sole,1971,NA,7410
SOLEIS,Solea solea,Common sole,1972,NA,5730
SOLEIS,Solea solea,Common sole,1973,NA,6550
SOLEIS,Solea solea,Common sole,1974,NA,6190
SOLEIS,Solea solea,Common sole,1975,NA,6230
SOLEIS,Solea solea,Common sole,1976,NA,5500
SOLEIS,Solea solea,Common sole,1977,NA,5510
SOLEIS,Solea solea,Common sole,1978,NA,6240
SOLEIS,Solea solea,Common sole,1979,NA,6890
SOLEIS,Solea solea,Common sole,1980,NA,6430
SOLEIS,Solea solea,Common sole,1981,NA,5910
SOLEIS,Solea solea,Common sole,1982,NA,4750
SOLEIS,Solea solea,Common sole,1983,NA,4920
SOLEIS,Solea solea,Common sole,1984,NA,6790
SOLEIS,Solea solea,Common sole,1985,NA,7860
SOLEIS,Solea solea,Common sole,1986,NA,9530
SOLEIS,Solea solea,Common sole,1987,NA,8570
SOLEIS,Solea solea,Common sole,1988,NA,6010
SOLEIS,Solea solea,Common sole,1989,NA,5190
SOLEIS,Solea solea,Common sole,1990,NA,4300
SOLEIS,Solea solea,Common sole,1991,NA,4490
SOLEIS,Solea solea,Common sole,1992,NA,4470
SOLEIS,Solea solea,Common sole,1993,NA,3870
SOLEIS,Solea solea,Common sole,1994,NA,5000
SOLEIS,Solea solea,Common sole,1995,NA,3980
SOLEIS,Solea solea,Common sole,1996,NA,3090
SOLEIS,Solea solea,Common sole,1997,NA,3460
SOLEIS,Solea solea,Common sole,1998,NA,4270
SOLEIS,Solea solea,Common sole,1999,NA,4340
SOLEIS,Solea solea,Common sole,2000,NA,3930
SOLEIS,Solea solea,Common sole,2001,NA,4330
SOLEIS,Solea solea,Common sole,2002,NA,4040
SOLEIS,Solea solea,Common sole,2003,NA,3630
SOLEIS,Solea solea,Common sole,2004,NA,2800
SOLEIS,Solea solea,Common sole,2005,NA,2530
SOLEIS,Solea solea,Common sole,2006,NA,1900
SOLEIS,Solea solea,Common sole,2007,NA,1660
SOLEIS,Solea solea,Common sole,2008,NA,1600
SOLEIS,Solea solea,Common sole,2009,NA,1360
SOLEIS,Solea solea,Common sole,2010,NA,1480
SOLEIS,Solea solea,Common sole,2018,NA,2570
SOLENS,Solea solea,Common sole,1956,NA,NA
SOLENS,Solea solea,Common sole,2018,NA,NA
SOLEVIIbc,Solea solea,Common sole,1908,38,NA
SOLEVIIbc,Solea solea,Common sole,1909,32,NA
SOLEVIIbc,Solea solea,Common sole,1910,28,NA
SOLEVIIbc,Solea solea,Common sole,1911,23,NA
SOLEVIIbc,Solea solea,Common sole,1912,23,NA
SOLEVIIbc,Solea solea,Common sole,1913,26,NA
SOLEVIIbc,Solea solea,Common sole,1914,44,NA
SOLEVIIbc,Solea solea,Common sole,1915,13,NA
SOLEVIIbc,Solea solea,Common sole,1916,14,NA
SOLEVIIbc,Solea solea,Common sole,1917,6,NA
SOLEVIIbc,Solea solea,Common sole,1918,7,NA
SOLEVIIbc,Solea solea,Common sole,1919,6,NA
SOLEVIIbc,Solea solea,Common sole,1920,14,NA
SOLEVIIbc,Solea solea,Common sole,1921,19,NA
SOLEVIIbc,Solea solea,Common sole,1922,13,NA
SOLEVIIbc,Solea solea,Common sole,1923,12,NA
SOLEVIIbc,Solea solea,Common sole,1924,79,NA
SOLEVIIbc,Solea solea,Common sole,1925,29,NA
SOLEVIIbc,Solea solea,Common sole,1926,35,NA
SOLEVIIbc,Solea solea,Common sole,1927,77,NA
SOLEVIIbc,Solea solea,Common sole,1928,73,NA
SOLEVIIbc,Solea solea,Common sole,1929,103,NA
SOLEVIIbc,Solea solea,Common sole,1930,79,NA
SOLEVIIbc,Solea solea,Common sole,1931,120,NA
SOLEVIIbc,Solea solea,Common sole,1932,159,NA
SOLEVIIbc,Solea solea,Common sole,1933,431,NA
SOLEVIIbc,Solea solea,Common sole,1934,240,NA
SOLEVIIbc,Solea solea,Common sole,1935,58,NA
SOLEVIIbc,Solea solea,Common sole,1936,72,NA
SOLEVIIbc,Solea solea,Common sole,1937,71,NA
SOLEVIIbc,Solea solea,Common sole,1938,72,NA
SOLEVIIbc,Solea solea,Common sole,1939,13,NA
SOLEVIIbc,Solea solea,Common sole,1940,19,NA
SOLEVIIbc,Solea solea,Common sole,1941,14,NA
SOLEVIIbc,Solea solea,Common sole,1942,8,NA
SOLEVIIbc,Solea solea,Common sole,1943,11,NA
SOLEVIIbc,Solea solea,Common sole,1944,16,NA
SOLEVIIbc,Solea solea,Common sole,1945,20,NA
SOLEVIIbc,Solea solea,Common sole,1946,22,NA
SOLEVIIbc,Solea solea,Common sole,1947,29,NA
SOLEVIIbc,Solea solea,Common sole,1948,25,NA
SOLEVIIbc,Solea solea,Common sole,1949,65,NA
SOLEVIIbc,Solea solea,Common sole,1950,39,NA
SOLEVIIbc,Solea solea,Common sole,1951,40,NA
SOLEVIIbc,Solea solea,Common sole,1952,48,NA
SOLEVIIbc,Solea solea,Common sole,1953,105,NA
SOLEVIIbc,Solea solea,Common sole,1954,124,NA
SOLEVIIbc,Solea solea,Common sole,1955,76,NA
SOLEVIIbc,Solea solea,Common sole,1956,168,NA
SOLEVIIbc,Solea solea,Common sole,1957,99,NA
SOLEVIIbc,Solea solea,Common sole,1958,171,NA
SOLEVIIbc,Solea solea,Common sole,1959,336,NA
SOLEVIIbc,Solea solea,Common sole,1960,90,NA
SOLEVIIbc,Solea solea,Common sole,1961,123,NA
SOLEVIIbc,Solea solea,Common sole,1962,108,NA
SOLEVIIbc,Solea solea,Common sole,1963,191,NA
SOLEVIIbc,Solea solea,Common sole,1964,184,NA
SOLEVIIbc,Solea solea,Common sole,1965,124,NA
SOLEVIIbc,Solea solea,Common sole,1966,12,NA
SOLEVIIbc,Solea solea,Common sole,1967,89,NA
SOLEVIIbc,Solea solea,Common sole,1968,129,NA
SOLEVIIbc,Solea solea,Common sole,1969,96,NA
SOLEVIIbc,Solea solea,Common sole,1970,11,NA
SOLEVIIbc,Solea solea,Common sole,1971,7,NA
SOLEVIIbc,Solea solea,Common sole,1972,17,NA
SOLEVIIbc,Solea solea,Common sole,1973,12,NA
SOLEVIIbc,Solea solea,Common sole,1974,37,NA
SOLEVIIbc,Solea solea,Common sole,1975,26,NA
SOLEVIIbc,Solea solea,Common sole,1976,50,NA
SOLEVIIbc,Solea solea,Common sole,1977,17,NA
SOLEVIIbc,Solea solea,Common sole,1978,19,NA
SOLEVIIbc,Solea solea,Common sole,1979,19,NA
SOLEVIIbc,Solea solea,Common sole,1980,33,NA
SOLEVIIbc,Solea solea,Common sole,1981,53,NA
SOLEVIIbc,Solea solea,Common sole,1982,61,NA
SOLEVIIbc,Solea solea,Common sole,1983,49,NA
SOLEVIIbc,Solea solea,Common sole,1984,20,NA
SOLEVIIbc,Solea solea,Common sole,1985,50,NA
SOLEVIIbc,Solea solea,Common sole,1986,37,NA
SOLEVIIbc,Solea solea,Common sole,1987,41,NA
SOLEVIIbc,Solea solea,Common sole,1988,37,NA
SOLEVIIbc,Solea solea,Common sole,1989,38,NA
SOLEVIIbc,Solea solea,Common sole,1990,41,NA
SOLEVIIbc,Solea solea,Common sole,1991,51,NA
SOLEVIIbc,Solea solea,Common sole,1992,45,NA
SOLEVIIbc,Solea solea,Common sole,1993,60,NA
SOLEVIIbc,Solea solea,Common sole,1994,61,NA
SOLEVIIbc,Solea solea,Common sole,1995,61,NA
SOLEVIIbc,Solea solea,Common sole,1996,54,NA
SOLEVIIbc,Solea solea,Common sole,1997,55,NA
SOLEVIIbc,Solea solea,Common sole,1998,49,NA
SOLEVIIbc,Solea solea,Common sole,1999,68,NA
SOLEVIIbc,Solea solea,Common sole,2000,77,NA
SOLEVIIbc,Solea solea,Common sole,2001,60,NA
SOLEVIIbc,Solea solea,Common sole,2002,64,NA
SOLEVIIbc,Solea solea,Common sole,2003,69,NA
SOLEVIIbc,Solea solea,Common sole,2004,67,NA
SOLEVIIbc,Solea solea,Common sole,2005,45,NA
SOLEVIIbc,Solea solea,Common sole,2006,43,NA
SOLEVIIbc,Solea solea,Common sole,2007,41,NA
SOLEVIIbc,Solea solea,Common sole,2008,37,NA
SOLEVIIbc,Solea solea,Common sole,2009,51,NA
SOLEVIIbc,Solea solea,Common sole,2010,43,NA
SOLEVIIbc,Solea solea,Common sole,2011,27,NA
SOLEVIIbc,Solea solea,Common sole,2012,45,NA
SOLEVIIbc,Solea solea,Common sole,2013,33,NA
SOLEVIIbc,Solea solea,Common sole,2014,26,NA
SOLEVIIbc,Solea solea,Common sole,2015,34.2,NA
SOLEVIIbc,Solea solea,Common sole,2016,43,NA
SOLEVIId,Solea solea,Common sole,1981,NA,NA
SOLEVIId,Solea solea,Common sole,2018,NA,NA
SOLEVIIe,Solea solea,Common sole,1967,NA,NA
SOLEVIIe,Solea solea,Common sole,1968,NA,NA
SOLEVIIe,Solea solea,Common sole,2018,NA,NA
SOLEVIIh-k,Solea solea,Common sole,1990,NA,NA
SOLEVIIh-k,Solea solea,Common sole,1991,NA,NA
SOLEVIIh-k,Solea solea,Common sole,1992,NA,NA
SOLEVIIh-k,Solea solea,Common sole,1993,246,NA
SOLEVIIh-k,Solea solea,Common sole,1994,178,NA
SOLEVIIh-k,Solea solea,Common sole,1995,241,NA
SOLEVIIh-k,Solea solea,Common sole,1996,166,NA
SOLEVIIh-k,Solea solea,Common sole,1997,191,NA
SOLEVIIh-k,Solea solea,Common sole,1998,219,NA
SOLEVIIh-k,Solea solea,Common sole,1999,200,NA
SOLEVIIh-k,Solea solea,Common sole,2000,109,NA
SOLEVIIh-k,Solea solea,Common sole,2001,127,NA
SOLEVIIh-k,Solea solea,Common sole,2002,144,NA
SOLEVIIh-k,Solea solea,Common sole,2003,102,NA
SOLEVIIh-k,Solea solea,Common sole,2004,85,NA
SOLEVIIh-k,Solea solea,Common sole,2005,77,NA
SOLEVIIh-k,Solea solea,Common sole,2006,61,NA
SOLEVIIh-k,Solea solea,Common sole,2007,83,NA
SOLEVIIh-k,Solea solea,Common sole,2008,77,NA
SOLEVIIh-k,Solea solea,Common sole,2009,69,NA
SOLEVIIh-k,Solea solea,Common sole,2010,82,NA
SOLEVIIh-k,Solea solea,Common sole,2011,87,NA
SOLEVIIh-k,Solea solea,Common sole,2012,94,NA
SOLEVIIh-k,Solea solea,Common sole,2013,91,NA
SOLEVIIh-k,Solea solea,Common sole,2014,83,NA
SOLEVIIh-k,Solea solea,Common sole,2015,78,NA
SOLEVIIh-k,Solea solea,Common sole,2016,115,NA
SOLEVIIh-k,Solea solea,Common sole,2017,92,NA
SOLEVIIh-k,Solea solea,Common sole,2018,NA,NA
SOLEVIIIab,Solea solea,Common sole,1982,NA,NA
SOLEVIIIab,Solea solea,Common sole,1983,NA,NA
SOLEVIIIab,Solea solea,Common sole,2018,NA,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2000,900,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2001,842,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2002,623,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2003,786,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2004,839,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2005,966,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2006,670,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2007,560,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2008,665,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2009,649,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2010,864,NA
SOLEVIIIc-IXa,Solea solea,Common sole,2011,730,NA
SPRAT22-32,Sprattus sprattus,Sprat,1973,NA,NA
SPRAT22-32,Sprattus sprattus,Sprat,2018,NA,NA
SPRATIIIa,Sprattus sprattus,Sprat,1974,71300,NA
SPRATIIIa,Sprattus sprattus,Sprat,1975,101000,NA
SPRATIIIa,Sprattus sprattus,Sprat,1976,58800,NA
SPRATIIIa,Sprattus sprattus,Sprat,1977,67400,NA
SPRATIIIa,Sprattus sprattus,Sprat,1978,77900,NA
SPRATIIIa,Sprattus sprattus,Sprat,1979,95600,NA
SPRATIIIa,Sprattus sprattus,Sprat,1980,83900,NA
SPRATIIIa,Sprattus sprattus,Sprat,1981,76300,NA
SPRATIIIa,Sprattus sprattus,Sprat,1982,39600,NA
SPRATIIIa,Sprattus sprattus,Sprat,1983,26400,NA
SPRATIIIa,Sprattus sprattus,Sprat,1984,36100,NA
SPRATIIIa,Sprattus sprattus,Sprat,1985,19700,NA
SPRATIIIa,Sprattus sprattus,Sprat,1986,10800,NA
SPRATIIIa,Sprattus sprattus,Sprat,1987,14400,NA
SPRATIIIa,Sprattus sprattus,Sprat,1988,8700,NA
SPRATIIIa,Sprattus sprattus,Sprat,1989,9800,NA
SPRATIIIa,Sprattus sprattus,Sprat,1990,9700,NA
SPRATIIIa,Sprattus sprattus,Sprat,1991,14000,NA
SPRATIIIa,Sprattus sprattus,Sprat,1992,10500,NA
SPRATIIIa,Sprattus sprattus,Sprat,1993,9100,NA
SPRATIIIa,Sprattus sprattus,Sprat,1994,96000,NA
SPRATIIIa,Sprattus sprattus,Sprat,1995,55600,NA
SPRATIIIa,Sprattus sprattus,Sprat,1996,18000,NA
SPRATIIIa,Sprattus sprattus,Sprat,1997,15800,NA
SPRATIIIa,Sprattus sprattus,Sprat,1998,18400,NA
SPRATIIIa,Sprattus sprattus,Sprat,1999,26700,NA
SPRATIIIa,Sprattus sprattus,Sprat,2000,20100,NA
SPRATIIIa,Sprattus sprattus,Sprat,2001,29100,NA
SPRATIIIa,Sprattus sprattus,Sprat,2002,17700,NA
SPRATIIIa,Sprattus sprattus,Sprat,2003,16500,NA
SPRATIIIa,Sprattus sprattus,Sprat,2004,22000,NA
SPRATIIIa,Sprattus sprattus,Sprat,2005,40300,NA
SPRATIIIa,Sprattus sprattus,Sprat,2006,12500,NA
SPRATIIIa,Sprattus sprattus,Sprat,2007,15700,NA
SPRATIIIa,Sprattus sprattus,Sprat,2008,9120,NA
SPRATIIIa,Sprattus sprattus,Sprat,2009,9200,NA
SPRATIIIa,Sprattus sprattus,Sprat,2010,10700,NA
SPRATIIIa,Sprattus sprattus,Sprat,2011,10700,NA
SPRATIIIa,Sprattus sprattus,Sprat,2012,10400,NA
SPRATIIIa,Sprattus sprattus,Sprat,2013,5110,NA
SPRATIIIa,Sprattus sprattus,Sprat,2014,23800,NA
SPRATIIIa,Sprattus sprattus,Sprat,2015,19800,NA
SPRATIIIa,Sprattus sprattus,Sprat,2016,11000,NA
SPRATIIIa,Sprattus sprattus,Sprat,2017,1410,NA
SPRATNS,Sprattus sprattus,Sprat,2016,226000,NA
SPRATNS,Sprattus sprattus,Sprat,2017,140000,NA
SPRATNS,Sprattus sprattus,Sprat,2018,NA,NA
SPRATVIIde,Sprattus sprattus,Sprat,1985,3790,NA
SPRATVIIde,Sprattus sprattus,Sprat,1986,1180,NA
SPRATVIIde,Sprattus sprattus,Sprat,1987,2710,NA
SPRATVIIde,Sprattus sprattus,Sprat,1988,5480,NA
SPRATVIIde,Sprattus sprattus,Sprat,1989,3620,NA
SPRATVIIde,Sprattus sprattus,Sprat,1990,2250,NA
SPRATVIIde,Sprattus sprattus,Sprat,1991,2570,NA
SPRATVIIde,Sprattus sprattus,Sprat,1992,7220,NA
SPRATVIIde,Sprattus sprattus,Sprat,1993,1800,NA
SPRATVIIde,Sprattus sprattus,Sprat,1994,6790,NA
SPRATVIIde,Sprattus sprattus,Sprat,1995,3600,NA
SPRATVIIde,Sprattus sprattus,Sprat,1996,1790,NA
SPRATVIIde,Sprattus sprattus,Sprat,1997,2870,NA
SPRATVIIde,Sprattus sprattus,Sprat,1998,5710,NA
SPRATVIIde,Sprattus sprattus,Sprat,1999,6620,NA
SPRATVIIde,Sprattus sprattus,Sprat,2000,1700,NA
SPRATVIIde,Sprattus sprattus,Sprat,2001,1350,NA
SPRATVIIde,Sprattus sprattus,Sprat,2002,1200,NA
SPRATVIIde,Sprattus sprattus,Sprat,2003,1440,NA
SPRATVIIde,Sprattus sprattus,Sprat,2004,842,NA
SPRATVIIde,Sprattus sprattus,Sprat,2005,1640,NA
SPRATVIIde,Sprattus sprattus,Sprat,2006,1980,NA
SPRATVIIde,Sprattus sprattus,Sprat,2007,2710,NA
SPRATVIIde,Sprattus sprattus,Sprat,2008,3370,NA
SPRATVIIde,Sprattus sprattus,Sprat,2009,2780,NA
SPRATVIIde,Sprattus sprattus,Sprat,2010,4410,NA
SPRATVIIde,Sprattus sprattus,Sprat,2011,3180,NA
SPRATVIIde,Sprattus sprattus,Sprat,2012,4470,NA
SPRATVIIde,Sprattus sprattus,Sprat,2013,3790,NA
SPRATVIIde,Sprattus sprattus,Sprat,2014,3660,NA
SPRATVIIde,Sprattus sprattus,Sprat,2015,3010,NA
SPRATVIIde,Sprattus sprattus,Sprat,2016,3340,NA
SPRATVIIde,Sprattus sprattus,Sprat,2017,2730,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1960,5,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1961,1460,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1962,2330,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1963,1730,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1964,5260,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1965,5120,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1966,2870,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1967,7890,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1968,14600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1969,9190,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1970,21600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1971,19000,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1972,22600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1973,15900,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1974,15600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1975,14600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1976,17600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1977,16800,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1978,26900,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1979,7950,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1980,16000,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1981,10100,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1982,10800,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1983,10700,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1984,7360,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1985,7760,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1986,5600,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1987,3080,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1988,5090,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1989,2310,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1990,2140,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1991,1740,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1992,2090,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1993,4610,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1994,1730,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1995,5440,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1996,6630,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1997,7410,NA
SPRATVI-VIIabcfghijk,Sprattus sprattus,Sprat,1998,4420,NA
