"CodTempo","Year","Month","Establecementos","Viaxeiros/Noites/Estadía media","Procedencia","Zonas turísticas","DatoN","DatoN_normalized"
201506,"2015","Xuño","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201506,"2015","Xuño","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201506,"2015","Xuño","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",23646,0.307926710161347
201507,"2015","Xullo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",13005,0.169355783880924
201507,"2015","Xullo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",10641,0.138570926280424
201507,"2015","Xullo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",34324,0.44697946373924
201507,"2015","Xullo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",21533,0.280410464768007
201507,"2015","Xullo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",12791,0.166568998971234
201507,"2015","Xullo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201507,"2015","Xullo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201507,"2015","Xullo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",30740,0.400307327681629
201508,"2015","Agosto","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",18978,0.247138336523811
201508,"2015","Agosto","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",11762,0.153168991157818
201508,"2015","Agosto","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",50585,0.658736049797502
201508,"2015","Agosto","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",36224,0.471721946582282
201508,"2015","Agosto","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",14361,0.187014103215221
201508,"2015","Agosto","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.7,2.21380109648266e-05
201508,"2015","Agosto","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201508,"2015","Agosto","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",22797,0.296870727038325
201509,"2015","Setembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",10356,0.134859553853967
201509,"2015","Setembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",12441,0.162011173184358
201509,"2015","Setembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",33453,0.435636988709614
201509,"2015","Setembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",17909,0.233217434334753
201509,"2015","Setembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",15544,0.202419554374862
201509,"2015","Setembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201509,"2015","Setembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201509,"2015","Setembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",11820,0.1539242880025
201510,"2015","Outubro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",5371,0.069943092289461
201510,"2015","Outubro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",6449,0.0839811957130393
201510,"2015","Outubro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",20556,0.267687619642927
201510,"2015","Outubro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",12501,0.162792514747822
201510,"2015","Outubro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",8055,0.104895104895105
201510,"2015","Outubro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.7,2.21380109648266e-05
201510,"2015","Outubro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201510,"2015","Outubro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",3458,0.0450313187743355
201511,"2015","Novembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",1838,0.0239350965607949
201511,"2015","Novembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",1620,0.0210962222135406
201511,"2015","Novembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",8192,0.106679168131682
201511,"2015","Novembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",6148,0.0800614655363259
201511,"2015","Novembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",2044,0.0266177025953562
201511,"2015","Novembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.4,3.12536625385787e-05
201511,"2015","Novembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201511,"2015","Novembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2790,0.0363323827010978
201512,"2015","Decembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2391,0.0311364613040591
201512,"2015","Decembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",399,0.00519592139703872
201512,"2015","Decembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",8356,0.108814835071818
201512,"2015","Decembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",7887,0.102707348517404
201512,"2015","Decembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",469,0.00610748655441393
201512,"2015","Decembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",3,3.90670781732234e-05
201512,"2015","Decembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201512,"2015","Decembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2101,0.0273599770806475
201601,"2016","Xaneiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",1849,0.0240783425140967
201601,"2016","Xaneiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",252,0.00328163456655077
201601,"2016","Xaneiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",3113,0.0405386047844148
201601,"2016","Xaneiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",2852,0.0371397689833444
201601,"2016","Xaneiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",261,0.00339883580107044
201601,"2016","Xaneiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201601,"2016","Xaneiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201601,"2016","Xaneiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2626,0.0341967157609616
201602,"2016","Febreiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2262,0.0294565769426105
201602,"2016","Febreiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",364,0.00474013881835111
201602,"2016","Febreiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",6544,0.0852183198551914
201602,"2016","Febreiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",5995,0.0780690445494915
201602,"2016","Febreiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",549,0.00714927530569989
201602,"2016","Febreiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.5,3.25558984776862e-05
201602,"2016","Febreiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201602,"2016","Febreiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
