"Destinos","Indicadores","Orixe dos viaxeiros","CodTempo","Tempo","DatoN","DatoN_normalized"
"Ría de Muros e Noia","Indicador Poboación (2)","Todas",2018,2018,3.05,3.92310742793906e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Todas",2018,2018,2.97,3.91643689458656e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Todas",2018,2018,2.78,3.90059437787437e-06
"Ribeira Sacra","Indicador Poboación (2)","Todas",2018,2018,5.31,4.11154999514719e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Todas",2018,2018,2.24,3.855568277745e-06
"Terras de Santiago","Indicador Poboación (2)","Todas",2018,2018,6.38,4.20076837873687e-06
"Verín - Viana","Indicador Poboación (2)","Todas",2018,2018,2.07,3.84139339437094e-06
"Galicia","Indicador Estacional (1)","Todas",2018,2018,36.6,6.72056235264375e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Todas",2018,2018,29.9,6.16190518437187e-06
"Ancares - Courel","Indicador Estacional (1)","Todas",2018,2018,29.2,6.1035380175375e-06
"Celanova - Limia","Indicador Estacional (1)","Todas",2018,2018,32.3,6.36202118494687e-06
"Costa da Morte","Indicador Estacional (1)","Todas",2018,2018,49,7.75449502228125e-06
"Deza - Tabeirós","Indicador Estacional (1)","Todas",2018,2018,27.4,5.95345101710625e-06
"Ferrolterra","Indicador Estacional (1)","Todas",2018,2018,44.6,7.38761568789375e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Todas",2018,2018,23.6,5.6366006828625e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Todas",2018,2018,26.9,5.91176018365313e-06
"Mariña Lucense","Indicador Estacional (1)","Todas",2018,2018,45.7,7.47933552149062e-06
"O Ribeiro","Indicador Estacional (1)","Todas",2018,2018,22.3,5.52820451588437e-06
"Ría de Arousa","Indicador Estacional (1)","Todas",2018,2018,54.4,8.204756023575e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Todas",2018,2018,63.6,8.9718673591125e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Todas",2018,2018,33.3,6.44540285185312e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Todas",2018,2018,40.1,7.01239818681562e-06
"Ribeira Sacra","Indicador Estacional (1)","Todas",2018,2018,26.5,5.87840751689062e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Todas",2018,2018,22.1,5.51152818250312e-06
"Terras de Santiago","Indicador Estacional (1)","Todas",2018,2018,26.7,5.89508385027187e-06
"Verín - Viana","Indicador Estacional (1)","Todas",2018,2018,23.2,5.6032480161e-06
"Galicia","Indicador Estacional (2)","Todas",2018,2018,3.9,3.99398184480937e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Todas",2018,2018,0.9,3.74383684409062e-06
"Ancares - Courel","Indicador Estacional (2)","Todas",2018,2018,-1.6,3.535382676825e-06
"Celanova - Limia","Indicador Estacional (2)","Todas",2018,2018,5.1,4.09403984509687e-06
"Costa da Morte","Indicador Estacional (2)","Todas",2018,2018,11.9,4.66103518005937e-06
"Deza - Tabeirós","Indicador Estacional (2)","Todas",2018,2018,-6.1,3.16016517574687e-06
"Ferrolterra","Indicador Estacional (2)","Todas",2018,2018,6.7,4.22745051214687e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Todas",2018,2018,-3,3.41864834315625e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Todas",2018,2018,2.9,3.91060017790312e-06
"Mariña Lucense","Indicador Estacional (2)","Todas",2018,2018,7.4,4.28581767898125e-06
"O Ribeiro","Indicador Estacional (2)","Todas",2018,2018,-1.8,3.51870634344375e-06
"Ría de Arousa","Indicador Estacional (2)","Todas",2018,2018,9.9,4.49427184624687e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Todas",2018,2018,21.9,5.49485184912188e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Todas",2018,2018,3.7,3.97730551142812e-06
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Todas",2018,2018,4.7,4.06068717833437e-06
"Ribeira Sacra","Indicador Estacional (2)","Todas",2018,2018,-1.4,3.55205901020625e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Todas",2018,2018,-0.4,3.6354406771125e-06
"Terras de Santiago","Indicador Estacional (2)","Todas",2018,2018,1.2,3.7688513441625e-06
"Verín - Viana","Indicador Estacional (2)","Todas",2018,2018,-2.4,3.4686773433e-06
"Galicia","Noites","Fóra de Galicia",2018,2018,7312484,0.609730773938626
"A Coruña e As Mariñas","Noites","Fóra de Galicia",2018,2018,932869,0.0777878410185104
"Ancares - Courel","Noites","Fóra de Galicia",2018,2018,46408,0.00387324519112912
"Celanova - Limia","Noites","Fóra de Galicia",2018,2018,42955,0.00358532829530184
"Costa da Morte","Noites","Fóra de Galicia",2018,2018,215982,0.0180126079750896
"Deza - Tabeirós","Noites","Fóra de Galicia",2018,2018,87820,0.00732624678105075
"Ferrolterra","Noites","Fóra de Galicia",2018,2018,295318,0.0246277759007638
"Lugo e a Terra Chá","Noites","Fóra de Galicia",2018,2018,399137,0.0332843771773038
"Manzaneda - Trevinca","Noites","Fóra de Galicia",2018,2018,37709,0.00314790807071166
"Mariña Lucense","Noites","Fóra de Galicia",2018,2018,307168,0.0256158486536029
"O Ribeiro","Noites","Fóra de Galicia",2018,2018,88583,0.00738986699290022
"Ría de Arousa","Noites","Fóra de Galicia",2018,2018,1355953,0.113065290179874
"Ría de Muros e Noia","Noites","Fóra de Galicia",2018,2018,81782,0.00682278827627081
"Ría de Vigo e Baixo Miño","Noites","Fóra de Galicia",2018,2018,1116989,0.0931400735292891
"Ría e Terras de Pontevedra","Noites","Fóra de Galicia",2018,2018,439462,0.0366467428952983
"Ribeira Sacra","Noites","Fóra de Galicia",2018,2018,219200,0.0182809301791939
"Terras de Ourense e Allariz","Noites","Fóra de Galicia",2018,2018,237781,0.0198302449319789
"Terras de Santiago","Noites","Fóra de Galicia",2018,2018,1359387,0.11335162282403
"Verín - Viana","Noites","Fóra de Galicia",2018,2018,47980,0.00400432117150575
"Galicia","Indicador Área","Fóra de Galicia",2018,2018,247,2.42640650697187e-05
"A Coruña e As Mariñas","Indicador Área","Fóra de Galicia",2018,2018,991,8.63000252479687e-05
"Ancares - Courel","Indicador Área","Fóra de Galicia",2018,2018,21,5.41980834890625e-06
"Celanova - Limia","Indicador Área","Fóra de Galicia",2018,2018,24,5.669953349625e-06
"Costa da Morte","Indicador Área","Fóra de Galicia",2018,2018,126,1.41748833740625e-05
"Deza - Tabeirós","Indicador Área","Fóra de Galicia",2018,2018,60,8.67169335825e-06
"Ferrolterra","Indicador Área","Fóra de Galicia",2018,2018,186,1.91777833884375e-05
"Lugo e a Terra Chá","Indicador Área","Fóra de Galicia",2018,2018,94,1.15066700330625e-05
"Manzaneda - Trevinca","Indicador Área","Fóra de Galicia",2018,2018,27,5.92009835034375e-06
"Mariña Lucense","Indicador Área","Fóra de Galicia",2018,2018,220,2.201276006325e-05
"O Ribeiro","Indicador Área","Fóra de Galicia",2018,2018,88,1.1006380031625e-05
"Ría de Arousa","Indicador Área","Fóra de Galicia",2018,2018,2153,0.000183189522193031
"Ría de Muros e Noia","Indicador Área","Fóra de Galicia",2018,2018,204,2.067865339275e-05
"Ría de Vigo e Baixo Miño","Indicador Área","Fóra de Galicia",2018,2018,693,6.14522885099062e-05
"Ría e Terras de Pontevedra","Indicador Área","Fóra de Galicia",2018,2018,417,3.84389484437812e-05
"Ribeira Sacra","Indicador Área","Fóra de Galicia",2018,2018,86,1.08396166978125e-05
"Terras de Ourense e Allariz","Indicador Área","Fóra de Galicia",2018,2018,298,2.85165300819375e-05
"Terras de Santiago","Indicador Área","Fóra de Galicia",2018,2018,449,4.11071617847812e-05
"Verín - Viana","Indicador Área","Fóra de Galicia",2018,2018,27,5.92009835034375e-06
"Galicia","Indicador Costa","Fóra de Galicia",2018,2018,2890,0.000244641810702937
"A Coruña e As Mariñas","Indicador Costa","Fóra de Galicia",2018,2018,4838,0.000407069297836312
"Ancares - Courel","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Celanova - Limia","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Costa da Morte","Indicador Costa","Fóra de Galicia",2018,2018,474,4.31917034574375e-05
"Deza - Tabeirós","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Ferrolterra","Indicador Costa","Fóra de Galicia",2018,2018,617,5.51152818250312e-05
"Lugo e a Terra Chá","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Mariña Lucense","Indicador Costa","Fóra de Galicia",2018,2018,1171,0.000101308725291094
"O Ribeiro","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Ría de Arousa","Indicador Costa","Fóra de Galicia",2018,2018,2738,0.000231967797333187
"Ría de Muros e Noia","Indicador Costa","Fóra de Galicia",2018,2018,571,5.12797251473437e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Fóra de Galicia",2018,2018,3815,0.000321769852591219
"Ría e Terras de Pontevedra","Indicador Costa","Fóra de Galicia",2018,2018,2112,0.000179770873849875
"Ribeira Sacra","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Terras de Santiago","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Verín - Viana","Indicador Costa","Fóra de Galicia",2018,2018,NA,NA
"Galicia","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.74,3.73049577738562e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.59,3.71798852734969e-06
"Ancares - Courel","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.72,3.7288281440475e-06
"Celanova - Limia","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.27,3.69130639393969e-06
"Costa da Morte","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.51,3.71131799399719e-06
"Deza - Tabeirós","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.36,3.69881074396125e-06
"Ferrolterra","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.43,3.70464746064469e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.57,3.71632089401156e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.35,3.69797692729219e-06
"Mariña Lucense","Indicador Poboación (1)","Fóra de Galicia",2018,2018,1.18,3.76718371082437e-06
"O Ribeiro","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.54,3.71381944400437e-06
"Ría de Arousa","Indicador Poboación (1)","Fóra de Galicia",2018,2018,1.95,3.83138759434219e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.53,3.71298562733531e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.58,3.71715471068062e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.53,3.71298562733531e-06
"Ribeira Sacra","Indicador Poboación (1)","Fóra de Galicia",2018,2018,1,3.75217501078125e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.44,3.70548127731375e-06
"Terras de Santiago","Indicador Poboación (1)","Fóra de Galicia",2018,2018,1.36,3.7821924108675e-06
"Verín - Viana","Indicador Poboación (1)","Fóra de Galicia",2018,2018,0.4,3.7021460106375e-06
"Galicia","Indicador Poboación (2)","Fóra de Galicia",2018,2018,2.71,3.89475766119094e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Fóra de Galicia",2018,2018,2.16,3.8488977443925e-06
"Ancares - Courel","Indicador Poboación (2)","Fóra de Galicia",2018,2018,2.62,3.88725331116937e-06
"Celanova - Limia","Indicador Poboación (2)","Fóra de Galicia",2018,2018,0.99,3.75134119411219e-06
"Costa da Morte","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.86,3.82388324432062e-06
"Deza - Tabeirós","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.31,3.77802332752219e-06
"Ferrolterra","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.56,3.79886874424875e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Fóra de Galicia",2018,2018,2.1,3.84389484437812e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.28,3.775521877515e-06
"Mariña Lucense","Indicador Poboación (2)","Fóra de Galicia",2018,2018,4.32,4.02900214491e-06
"O Ribeiro","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.96,3.83222141101125e-06
"Ría de Arousa","Indicador Poboación (2)","Fóra de Galicia",2018,2018,7.11,4.26163699557844e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.95,3.83138759434219e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Fóra de Galicia",2018,2018,2.13,3.84639629438531e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.92,3.828886144335e-06
"Ribeira Sacra","Indicador Poboación (2)","Fóra de Galicia",2018,2018,3.64,3.97230261141375e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.59,3.80137019425594e-06
"Terras de Santiago","Indicador Poboación (2)","Fóra de Galicia",2018,2018,4.97,4.08320022839906e-06
"Verín - Viana","Indicador Poboación (2)","Fóra de Galicia",2018,2018,1.48,3.79219821089625e-06
"Galicia","Indicador Estacional (1)","Fóra de Galicia",2018,2018,43.4,7.28755768760625e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Fóra de Galicia",2018,2018,37.1,6.76225318609687e-06
"Ancares - Courel","Indicador Estacional (1)","Fóra de Galicia",2018,2018,38.4,6.870649353075e-06
"Celanova - Limia","Indicador Estacional (1)","Fóra de Galicia",2018,2018,38.8,6.9040020198375e-06
"Costa da Morte","Indicador Estacional (1)","Fóra de Galicia",2018,2018,57.7,8.47991552436562e-06
"Deza - Tabeirós","Indicador Estacional (1)","Fóra de Galicia",2018,2018,35.3,6.61216618566562e-06
"Ferrolterra","Indicador Estacional (1)","Fóra de Galicia",2018,2018,48.8,7.7378186889e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Fóra de Galicia",2018,2018,31.2,6.27030135135e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Fóra de Galicia",2018,2018,36.9,6.74557685271562e-06
"Mariña Lucense","Indicador Estacional (1)","Fóra de Galicia",2018,2018,55.2,8.2714613571e-06
"O Ribeiro","Indicador Estacional (1)","Fóra de Galicia",2018,2018,29,6.08686168415625e-06
"Ría de Arousa","Indicador Estacional (1)","Fóra de Galicia",2018,2018,61.1,8.76341319184687e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Fóra de Galicia",2018,2018,63.8,8.98854369249375e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Fóra de Galicia",2018,2018,40.5,7.04575085357812e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Fóra de Galicia",2018,2018,47.2,7.60440802185e-06
"Ribeira Sacra","Indicador Estacional (1)","Fóra de Galicia",2018,2018,34.5,6.54546085214062e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Fóra de Galicia",2018,2018,30.2,6.18691968444375e-06
"Terras de Santiago","Indicador Estacional (1)","Fóra de Galicia",2018,2018,33.6,6.470417351925e-06
"Verín - Viana","Indicador Estacional (1)","Fóra de Galicia",2018,2018,31,6.25362501796875e-06
"Galicia","Indicador Estacional (2)","Fóra de Galicia",2018,2018,4.6,4.05234901164375e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Fóra de Galicia",2018,2018,3.4,3.95229101135625e-06
"Ancares - Courel","Indicador Estacional (2)","Fóra de Galicia",2018,2018,2.4,3.86890934445e-06
"Celanova - Limia","Indicador Estacional (2)","Fóra de Galicia",2018,2018,0.3,3.69380784394687e-06
"Costa da Morte","Indicador Estacional (2)","Fóra de Galicia",2018,2018,7.5,4.29415584567187e-06
"Deza - Tabeirós","Indicador Estacional (2)","Fóra de Galicia",2018,2018,-8.3,2.97672550855312e-06
"Ferrolterra","Indicador Estacional (2)","Fóra de Galicia",2018,2018,2.8,3.9022620112125e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Fóra de Galicia",2018,2018,-0.7,3.61042617704062e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Fóra de Galicia",2018,2018,2.9,3.91060017790312e-06
"Mariña Lucense","Indicador Estacional (2)","Fóra de Galicia",2018,2018,4.4,4.0356726782625e-06
"O Ribeiro","Indicador Estacional (2)","Fóra de Galicia",2018,2018,1.5,3.79386584423437e-06
"Ría de Arousa","Indicador Estacional (2)","Fóra de Galicia",2018,2018,8,4.335846679125e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Fóra de Galicia",2018,2018,3.4,3.95229101135625e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Fóra de Galicia",2018,2018,3.8,3.98564367811875e-06
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Fóra de Galicia",2018,2018,3.5,3.96062917804687e-06
"Ribeira Sacra","Indicador Estacional (2)","Fóra de Galicia",2018,2018,2.2,3.85223301106875e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Fóra de Galicia",2018,2018,3,3.91893834459375e-06
"Terras de Santiago","Indicador Estacional (2)","Fóra de Galicia",2018,2018,6.5,4.21077417876562e-06
"Verín - Viana","Indicador Estacional (2)","Fóra de Galicia",2018,2018,5.1,4.09403984509687e-06
"Galicia","Noites","Todas",2019,2019,10900714,0.90892337258164
"A Coruña e As Mariñas","Noites","Todas",2019,2019,1444820,0.120475168772832
"Ancares - Courel","Noites","Todas",2019,2019,82256,0.00686231118638437
"Celanova - Limia","Noites","Todas",2019,2019,66366,0.00553737649924406
"Costa da Morte","Noites","Todas",2019,2019,321406,0.0268030368270141
"Deza - Tabeirós","Noites","Todas",2019,2019,120319,0.010036067573837
"Ferrolterra","Noites","Todas",2019,2019,429802,0.0358412759929839
"Lugo e a Terra Chá","Noites","Todas",2019,2019,644288,0.0537254762010379
"Manzaneda - Trevinca","Noites","Todas",2019,2019,76050,0.00634484456156419
"Mariña Lucense","Noites","Todas",2019,2019,451850,0.0376796749849329
"O Ribeiro","Noites","Todas",2019,2019,134260,0.011198491392177
"Ría de Arousa","Noites","Todas",2019,2019,2074216,0.172955256396958
"Ría de Muros e Noia","Noites","Todas",2019,2019,137520,0.0114703156262914
"Ría de Vigo e Baixo Miño","Noites","Todas",2019,2019,1597844,0.133234564969494
"Ría e Terras de Pontevedra","Noites","Todas",2019,2019,719317,0.0599815192873469
"Ribeira Sacra","Noites","Todas",2019,2019,304283,0.0253752925445783
"Terras de Ourense e Allariz","Noites","Todas",2019,2019,375144,0.0312838008432221
"Terras de Santiago","Noites","Todas",2019,2019,1864043,0.155430681318271
"Verín - Viana","Noites","Todas",2019,2019,56931,0.00475067047198359
"Galicia","Indicador Área","Todas",2019,2019,369,3.44366284322812e-05
"A Coruña e As Mariñas","Indicador Área","Todas",2019,2019,1535,0.000131659652044969
"Ancares - Courel","Indicador Área","Todas",2019,2019,38,6.8372966863125e-06
"Celanova - Limia","Indicador Área","Todas",2019,2019,37,6.75391501940625e-06
"Costa da Morte","Indicador Área","Todas",2019,2019,187,1.92611650553437e-05
"Deza - Tabeirós","Indicador Área","Todas",2019,2019,82,1.05060900301875e-05
"Ferrolterra","Indicador Área","Todas",2019,2019,271,2.62652250754687e-05
"Lugo e a Terra Chá","Indicador Área","Todas",2019,2019,152,1.6342806713625e-05
"Manzaneda - Trevinca","Indicador Área","Todas",2019,2019,54,8.1714033568125e-06
"Mariña Lucense","Indicador Área","Todas",2019,2019,324,3.06844534215e-05
